scenario,time,node,state,system_performance,worst_node_state,system_performance_loss
severe_shock,123,food_distribution,0.731398,0.900391,0.375836,0.099609
severe_shock,123,household_resilience,0.375836,0.900391,0.375836,0.099609
severe_shock,123,manufacturing,1.043194,0.900391,0.375836,0.099609
severe_shock,123,power,1.032164,0.900391,0.375836,0.099609
severe_shock,123,public_health,0.952405,0.900391,0.375836,0.099609
severe_shock,123,retail_access,0.724343,0.900391,0.375836,0.099609
severe_shock,123,suppliers,0.991405,0.900391,0.375836,0.099609
severe_shock,123,transport,0.891181,0.900391,0.375836,0.099609
severe_shock,123,water,1.068818,0.900391,0.375836,0.099609
severe_shock,123,workforce,0.792276,0.900391,0.375836,0.099609
severe_shock,124,communications,1.052347,0.901833,0.378813,0.098167
severe_shock,124,emergency_response,1.070129,0.901833,0.378813,0.098167
severe_shock,124,finance,0.979657,0.901833,0.378813,0.098167
severe_shock,124,food_distribution,0.735453,0.901833,0.378813,0.098167
severe_shock,124,household_resilience,0.378813,0.901833,0.378813,0.098167
severe_shock,124,manufacturing,1.041504,0.901833,0.378813,0.098167
severe_shock,124,power,1.040792,0.901833,0.378813,0.098167
severe_shock,124,public_health,0.946831,0.901833,0.378813,0.098167
severe_shock,124,retail_access,0.725086,0.901833,0.378813,0.098167
severe_shock,124,suppliers,0.98582,0.901833,0.378813,0.098167
severe_shock,124,transport,0.897338,0.901833,0.378813,0.098167
severe_shock,124,water,1.0776,0.901833,0.378813,0.098167
severe_shock,124,workforce,0.792462,0.901833,0.378813,0.098167
severe_shock,125,communications,1.049002,0.902945,0.377736,0.097055
severe_shock,125,emergency_response,1.074528,0.902945,0.377736,0.097055
severe_shock,125,finance,0.980733,0.902945,0.377736,0.097055
severe_shock,125,food_distribution,0.738503,0.902945,0.377736,0.097055
severe_shock,125,household_resilience,0.377736,0.902945,0.377736,0.097055
severe_shock,125,manufacturing,1.040268,0.902945,0.377736,0.097055
severe_shock,125,power,1.042193,0.902945,0.377736,0.097055
severe_shock,125,public_health,0.944999,0.902945,0.377736,0.097055
severe_shock,125,retail_access,0.723787,0.902945,0.377736,0.097055
severe_shock,125,suppliers,0.991861,0.902945,0.377736,0.097055
severe_shock,125,transport,0.898319,0.902945,0.377736,0.097055
severe_shock,125,water,1.088583,0.902945,0.377736,0.097055
severe_shock,125,workforce,0.787776,0.902945,0.377736,0.097055
severe_shock,126,communications,1.056758,0.903488,0.369359,0.096512
severe_shock,126,emergency_response,1.08529,0.903488,0.369359,0.096512
severe_shock,126,finance,0.985983,0.903488,0.369359,0.096512
severe_shock,126,food_distribution,0.730934,0.903488,0.369359,0.096512
severe_shock,126,household_resilience,0.369359,0.903488,0.369359,0.096512
severe_shock,126,manufacturing,1.031689,0.903488,0.369359,0.096512
severe_shock,126,power,1.034473,0.903488,0.369359,0.096512
severe_shock,126,public_health,0.950079,0.903488,0.369359,0.096512
severe_shock,126,retail_access,0.73531,0.903488,0.369359,0.096512
severe_shock,126,suppliers,0.988205,0.903488,0.369359,0.096512
severe_shock,126,transport,0.900157,0.903488,0.369359,0.096512
severe_shock,126,water,1.095502,0.903488,0.369359,0.096512
severe_shock,126,workforce,0.78161,0.903488,0.369359,0.096512
severe_shock,127,communications,1.053909,0.905034,0.368722,0.094966
severe_shock,127,emergency_response,1.088883,0.905034,0.368722,0.094966
severe_shock,127,finance,0.988234,0.905034,0.368722,0.094966
severe_shock,127,food_distribution,0.743313,0.905034,0.368722,0.094966
severe_shock,127,household_resilience,0.368722,0.905034,0.368722,0.094966
severe_shock,127,manufacturing,1.023308,0.905034,0.368722,0.094966
severe_shock,127,power,1.03097,0.905034,0.368722,0.094966
severe_shock,127,public_health,0.961745,0.905034,0.368722,0.094966
severe_shock,127,retail_access,0.738709,0.905034,0.368722,0.094966
severe_shock,127,suppliers,0.986661,0.905034,0.368722,0.094966
severe_shock,127,transport,0.895801,0.905034,0.368722,0.094966
severe_shock,127,water,1.097183,0.905034,0.368722,0.094966
severe_shock,127,workforce,0.788001,0.905034,0.368722,0.094966
severe_shock,128,communications,1.05913,0.905743,0.362776,0.094257
severe_shock,128,emergency_response,1.092899,0.905743,0.362776,0.094257
severe_shock,128,finance,0.995417,0.905743,0.362776,0.094257
severe_shock,128,food_distribution,0.746843,0.905743,0.362776,0.094257
severe_shock,128,household_resilience,0.362776,0.905743,0.362776,0.094257
severe_shock,128,manufacturing,1.023653,0.905743,0.362776,0.094257
severe_shock,128,power,1.035498,0.905743,0.362776,0.094257
severe_shock,128,public_health,0.96458,0.905743,0.362776,0.094257
severe_shock,128,retail_access,0.740714,0.905743,0.362776,0.094257
severe_shock,128,suppliers,0.976167,0.905743,0.362776,0.094257
severe_shock,128,transport,0.886571,0.905743,0.362776,0.094257
severe_shock,128,water,1.09168,0.905743,0.362776,0.094257
severe_shock,128,workforce,0.798734,0.905743,0.362776,0.094257
severe_shock,129,communications,1.05392,0.906615,0.366362,0.093385
severe_shock,129,emergency_response,1.100248,0.906615,0.366362,0.093385
severe_shock,129,finance,0.996344,0.906615,0.366362,0.093385
severe_shock,129,food_distribution,0.745008,0.906615,0.366362,0.093385
severe_shock,129,household_resilience,0.366362,0.906615,0.366362,0.093385
severe_shock,129,manufacturing,1.022468,0.906615,0.366362,0.093385
severe_shock,129,power,1.030329,0.906615,0.366362,0.093385
severe_shock,129,public_health,0.976955,0.906615,0.366362,0.093385
severe_shock,129,retail_access,0.746648,0.906615,0.366362,0.093385
severe_shock,129,suppliers,0.964864,0.906615,0.366362,0.093385
severe_shock,129,transport,0.890934,0.906615,0.366362,0.093385
severe_shock,129,water,1.085642,0.906615,0.366362,0.093385
severe_shock,129,workforce,0.806276,0.906615,0.366362,0.093385
severe_shock,130,communications,1.054346,0.909799,0.368478,0.090201
severe_shock,130,emergency_response,1.097827,0.909799,0.368478,0.090201
severe_shock,130,finance,1.002598,0.909799,0.368478,0.090201
severe_shock,130,food_distribution,0.750879,0.909799,0.368478,0.090201
severe_shock,130,household_resilience,0.368478,0.909799,0.368478,0.090201
severe_shock,130,manufacturing,1.011691,0.909799,0.368478,0.090201
severe_shock,130,power,1.03114,0.909799,0.368478,0.090201
severe_shock,130,public_health,0.988802,0.909799,0.368478,0.090201
severe_shock,130,retail_access,0.749911,0.909799,0.368478,0.090201
severe_shock,130,suppliers,0.970598,0.909799,0.368478,0.090201
severe_shock,130,transport,0.900204,0.909799,0.368478,0.090201
severe_shock,130,water,1.090549,0.909799,0.368478,0.090201
severe_shock,130,workforce,0.81036,0.909799,0.368478,0.090201
severe_shock,131,communications,1.057157,0.91052,0.365571,0.08948
severe_shock,131,emergency_response,1.102722,0.91052,0.365571,0.08948
severe_shock,131,finance,0.995962,0.91052,0.365571,0.08948
severe_shock,131,food_distribution,0.748857,0.91052,0.365571,0.08948
severe_shock,131,household_resilience,0.365571,0.91052,0.365571,0.08948
severe_shock,131,manufacturing,1.009523,0.91052,0.365571,0.08948
severe_shock,131,power,1.02929,0.91052,0.365571,0.08948
severe_shock,131,public_health,1.006265,0.91052,0.365571,0.08948
severe_shock,131,retail_access,0.75014,0.91052,0.365571,0.08948
severe_shock,131,suppliers,0.965954,0.91052,0.365571,0.08948
severe_shock,131,transport,0.901662,0.91052,0.365571,0.08948
severe_shock,131,water,1.090131,0.91052,0.365571,0.08948
severe_shock,131,workforce,0.813522,0.91052,0.365571,0.08948
severe_shock,132,communications,1.054324,0.91211,0.372052,0.08789
severe_shock,132,emergency_response,1.095455,0.91211,0.372052,0.08789
severe_shock,132,finance,0.996233,0.91211,0.372052,0.08789
severe_shock,132,food_distribution,0.760692,0.91211,0.372052,0.08789
severe_shock,132,household_resilience,0.372052,0.91211,0.372052,0.08789
severe_shock,132,manufacturing,1.005394,0.91211,0.372052,0.08789
severe_shock,132,power,1.024061,0.91211,0.372052,0.08789
severe_shock,132,public_health,1.01653,0.91211,0.372052,0.08789
severe_shock,132,retail_access,0.752517,0.91211,0.372052,0.08789
severe_shock,132,suppliers,0.975445,0.91211,0.372052,0.08789
severe_shock,132,transport,0.899124,0.91211,0.372052,0.08789
severe_shock,132,water,1.093571,0.91211,0.372052,0.08789
severe_shock,132,workforce,0.812027,0.91211,0.372052,0.08789
severe_shock,133,communications,1.059422,0.913015,0.373265,0.086985
severe_shock,133,emergency_response,1.103737,0.913015,0.373265,0.086985
severe_shock,133,finance,0.996205,0.913015,0.373265,0.086985
severe_shock,133,food_distribution,0.765324,0.913015,0.373265,0.086985
severe_shock,133,household_resilience,0.373265,0.913015,0.373265,0.086985
severe_shock,133,manufacturing,1.001549,0.913015,0.373265,0.086985
severe_shock,133,power,1.019617,0.913015,0.373265,0.086985
severe_shock,133,public_health,1.010022,0.913015,0.373265,0.086985
severe_shock,133,retail_access,0.755637,0.913015,0.373265,0.086985
severe_shock,133,suppliers,0.971997,0.913015,0.373265,0.086985
severe_shock,133,transport,0.899103,0.913015,0.373265,0.086985
severe_shock,133,water,1.093195,0.913015,0.373265,0.086985
severe_shock,133,workforce,0.820124,0.913015,0.373265,0.086985
severe_shock,134,communications,1.059772,0.914892,0.381765,0.085108
severe_shock,134,emergency_response,1.096011,0.914892,0.381765,0.085108
severe_shock,134,finance,1.00136,0.914892,0.381765,0.085108
severe_shock,134,food_distribution,0.76533,0.914892,0.381765,0.085108
severe_shock,134,household_resilience,0.381765,0.914892,0.381765,0.085108
severe_shock,134,manufacturing,0.999094,0.914892,0.381765,0.085108
severe_shock,134,power,1.024518,0.914892,0.381765,0.085108
severe_shock,134,public_health,1.007425,0.914892,0.381765,0.085108
severe_shock,134,retail_access,0.757775,0.914892,0.381765,0.085108
severe_shock,134,suppliers,0.971166,0.914892,0.381765,0.085108
severe_shock,134,transport,0.898241,0.914892,0.381765,0.085108
severe_shock,134,water,1.094911,0.914892,0.381765,0.085108
severe_shock,134,workforce,0.836235,0.914892,0.381765,0.085108
severe_shock,135,communications,1.070871,0.917753,0.376546,0.082247
severe_shock,135,emergency_response,1.095134,0.917753,0.376546,0.082247
severe_shock,135,finance,1.001574,0.917753,0.376546,0.082247
severe_shock,135,food_distribution,0.76074,0.917753,0.376546,0.082247
severe_shock,135,household_resilience,0.376546,0.917753,0.376546,0.082247
severe_shock,135,manufacturing,0.998773,0.917753,0.376546,0.082247
severe_shock,135,power,1.028899,0.917753,0.376546,0.082247
severe_shock,135,public_health,1.010254,0.917753,0.376546,0.082247
severe_shock,135,retail_access,0.762358,0.917753,0.376546,0.082247
severe_shock,135,suppliers,0.977352,0.917753,0.376546,0.082247
severe_shock,135,transport,0.902965,0.917753,0.376546,0.082247
severe_shock,135,water,1.098895,0.917753,0.376546,0.082247
severe_shock,135,workforce,0.846434,0.917753,0.376546,0.082247
severe_shock,136,communications,1.06962,0.920202,0.386803,0.079798
severe_shock,136,emergency_response,1.100156,0.920202,0.386803,0.079798
severe_shock,136,finance,1.005001,0.920202,0.386803,0.079798
severe_shock,136,food_distribution,0.766529,0.920202,0.386803,0.079798
severe_shock,136,household_resilience,0.386803,0.920202,0.386803,0.079798
severe_shock,136,manufacturing,0.990641,0.920202,0.386803,0.079798
severe_shock,136,power,1.030833,0.920202,0.386803,0.079798
severe_shock,136,public_health,0.999881,0.920202,0.386803,0.079798
severe_shock,136,retail_access,0.754735,0.920202,0.386803,0.079798
severe_shock,136,suppliers,0.984743,0.920202,0.386803,0.079798
severe_shock,136,transport,0.914688,0.920202,0.386803,0.079798
severe_shock,136,water,1.097453,0.920202,0.386803,0.079798
severe_shock,136,workforce,0.861548,0.920202,0.386803,0.079798
severe_shock,137,communications,1.070059,0.922718,0.384962,0.077282
severe_shock,137,emergency_response,1.100115,0.922718,0.384962,0.077282
severe_shock,137,finance,0.995608,0.922718,0.384962,0.077282
severe_shock,137,food_distribution,0.765234,0.922718,0.384962,0.077282
severe_shock,137,household_resilience,0.384962,0.922718,0.384962,0.077282
severe_shock,137,manufacturing,0.989448,0.922718,0.384962,0.077282
severe_shock,137,power,1.043994,0.922718,0.384962,0.077282
severe_shock,137,public_health,1.007065,0.922718,0.384962,0.077282
severe_shock,137,retail_access,0.765112,0.922718,0.384962,0.077282
severe_shock,137,suppliers,0.993586,0.922718,0.384962,0.077282
severe_shock,137,transport,0.913509,0.922718,0.384962,0.077282
severe_shock,137,water,1.093321,0.922718,0.384962,0.077282
severe_shock,137,workforce,0.87332,0.922718,0.384962,0.077282
severe_shock,138,communications,1.078238,0.925872,0.39752,0.074128
severe_shock,138,emergency_response,1.106612,0.925872,0.39752,0.074128
severe_shock,138,finance,1.001096,0.925872,0.39752,0.074128
severe_shock,138,food_distribution,0.764437,0.925872,0.39752,0.074128
severe_shock,138,household_resilience,0.39752,0.925872,0.39752,0.074128
severe_shock,138,manufacturing,0.99021,0.925872,0.39752,0.074128
severe_shock,138,power,1.043701,0.925872,0.39752,0.074128
severe_shock,138,public_health,1.009486,0.925872,0.39752,0.074128
severe_shock,138,retail_access,0.763719,0.925872,0.39752,0.074128
severe_shock,138,suppliers,0.990432,0.925872,0.39752,0.074128
severe_shock,138,transport,0.92104,0.925872,0.39752,0.074128
severe_shock,138,water,1.096409,0.925872,0.39752,0.074128
severe_shock,138,workforce,0.873435,0.925872,0.39752,0.074128
severe_shock,139,communications,1.083179,0.930776,0.407191,0.069224
severe_shock,139,emergency_response,1.108192,0.930776,0.407191,0.069224
severe_shock,139,finance,1.012876,0.930776,0.407191,0.069224
severe_shock,139,food_distribution,0.768428,0.930776,0.407191,0.069224
severe_shock,139,household_resilience,0.407191,0.930776,0.407191,0.069224
severe_shock,139,manufacturing,0.992184,0.930776,0.407191,0.069224
severe_shock,139,power,1.045604,0.930776,0.407191,0.069224
severe_shock,139,public_health,1.012116,0.930776,0.407191,0.069224
severe_shock,139,retail_access,0.780194,0.930776,0.407191,0.069224
severe_shock,139,suppliers,0.993853,0.930776,0.407191,0.069224
severe_shock,139,transport,0.917689,0.930776,0.407191,0.069224
severe_shock,139,water,1.098945,0.930776,0.407191,0.069224
severe_shock,139,workforce,0.879631,0.930776,0.407191,0.069224
severe_shock,140,communications,1.080763,0.93239,0.414961,0.06761
severe_shock,140,emergency_response,1.112349,0.93239,0.414961,0.06761
severe_shock,140,finance,0.998678,0.93239,0.414961,0.06761
severe_shock,140,food_distribution,0.779743,0.93239,0.414961,0.06761
severe_shock,140,household_resilience,0.414961,0.93239,0.414961,0.06761
severe_shock,140,manufacturing,0.990554,0.93239,0.414961,0.06761
severe_shock,140,power,1.03753,0.93239,0.414961,0.06761
severe_shock,140,public_health,1.022655,0.93239,0.414961,0.06761
severe_shock,140,retail_access,0.778187,0.93239,0.414961,0.06761
severe_shock,140,suppliers,0.998973,0.93239,0.414961,0.06761
severe_shock,140,transport,0.919781,0.93239,0.414961,0.06761
severe_shock,140,water,1.099883,0.93239,0.414961,0.06761
severe_shock,140,workforce,0.887014,0.93239,0.414961,0.06761
delayed_recovery,0,communications,1.0,1.0,1.0,0.0
delayed_recovery,0,emergency_response,1.0,1.0,1.0,0.0
delayed_recovery,0,finance,1.0,1.0,1.0,0.0
delayed_recovery,0,food_distribution,1.0,1.0,1.0,0.0
delayed_recovery,0,household_resilience,1.0,1.0,1.0,0.0
delayed_recovery,0,manufacturing,1.0,1.0,1.0,0.0
delayed_recovery,0,power,1.0,1.0,1.0,0.0
delayed_recovery,0,public_health,1.0,1.0,1.0,0.0
delayed_recovery,0,retail_access,1.0,1.0,1.0,0.0
delayed_recovery,0,suppliers,1.0,1.0,1.0,0.0
delayed_recovery,0,transport,1.0,1.0,1.0,0.0
delayed_recovery,0,water,1.0,1.0,1.0,0.0
delayed_recovery,0,workforce,1.0,1.0,1.0,0.0
delayed_recovery,1,communications,1.005195,0.998103,0.988135,0.001897
delayed_recovery,1,emergency_response,1.004825,0.998103,0.988135,0.001897
delayed_recovery,1,finance,0.988135,0.998103,0.988135,0.001897
delayed_recovery,1,food_distribution,0.999117,0.998103,0.988135,0.001897
delayed_recovery,1,household_resilience,1.003409,0.998103,0.988135,0.001897
delayed_recovery,1,manufacturing,1.002564,0.998103,0.988135,0.001897
delayed_recovery,1,power,0.993839,0.998103,0.988135,0.001897
delayed_recovery,1,public_health,0.995462,0.998103,0.988135,0.001897
