scenario,x,y,population,hazard,vulnerability,risk_score,accessibility,service_gap_score
resilient_service_system,15,1,224.199059,0.088897,0.322038,6.418402,27.100817,7.978382
resilient_service_system,15,2,196.531389,0.102702,0.315978,6.377783,31.058562,6.130387
resilient_service_system,15,3,257.755593,0.121970,0.335145,10.536405,35.492116,7.063323
resilient_service_system,15,4,246.338270,0.148859,0.374447,13.730889,40.368939,5.954667
resilient_service_system,15,5,264.247769,0.186387,0.411657,20.275046,45.733868,5.654310
resilient_service_system,15,6,319.074483,0.238761,0.427955,32.602682,51.911738,6.030316
resilient_service_system,15,7,298.309594,0.311854,0.425330,39.568090,59.859444,4.901615
resilient_service_system,15,8,366.181780,0.413865,0.424787,64.376413,71.795720,5.030265
resilient_service_system,15,9,386.151785,0.556232,0.446956,96.001606,92.723831,4.120102
resilient_service_system,15,10,400.854860,0.754921,0.492739,149.109455,135.354024,2.939810
resilient_service_system,15,11,478.746624,0.882040,0.541370,228.606083,239.508676,1.990559
resilient_service_system,15,12,463.249705,0.647317,0.566725,169.943410,552.195515,0.837407
resilient_service_system,15,13,501.225013,0.479130,0.556613,133.671689,1073.463332,0.466489
resilient_service_system,15,14,494.971484,0.358619,0.522985,92.833011,555.198380,0.889919
resilient_service_system,15,15,430.549320,0.272269,0.494104,57.921400,245.099193,1.749495
resilient_service_system,15,16,442.362899,0.210397,0.485403,45.177266,142.703509,3.078303
resilient_service_system,15,17,371.282777,0.166063,0.486295,29.983179,100.704899,3.650589
resilient_service_system,15,18,347.265352,0.134297,0.474633,22.135260,79.284719,4.325423
resilient_service_system,15,19,341.919765,0.111535,0.439854,16.774304,66.097367,5.095875
resilient_service_system,15,20,271.730671,0.095226,0.393805,10.189987,56.670761,4.711758
resilient_service_system,15,21,292.570641,0.083539,0.360229,8.804437,49.197942,5.828339
resilient_service_system,15,22,250.648995,0.075166,0.353025,6.651091,42.880587,5.712070
resilient_service_system,15,23,222.883109,0.069166,0.363423,5.602518,37.360737,5.810188
resilient_service_system,15,24,245.205073,0.064867,0.367959,5.852642,32.495463,7.320546
resilient_service_system,15,25,185.117924,0.061787,0.349929,4.002420,28.233951,6.332292
resilient_service_system,16,1,198.220928,0.084036,0.301507,5.022408,24.372140,7.812543
resilient_service_system,16,2,231.865921,0.095919,0.318818,7.090581,27.605622,8.105607
resilient_service_system,16,3,213.314169,0.112502,0.356004,8.543489,31.242403,6.615951
resilient_service_system,16,4,271.940530,0.135646,0.390795,14.415542,35.338955,7.483444
resilient_service_system,16,5,242.683461,0.167946,0.404324,16.479370,40.058949,5.910611
resilient_service_system,16,6,313.039953,0.213025,0.398524,26.575682,45.814593,6.686803
resilient_service_system,16,7,289.519441,0.275937,0.394351,31.504388,53.518727,5.310459
resilient_service_system,16,8,355.398986,0.363738,0.412426,53.315226,65.080762,5.378252
resilient_service_system,16,9,352.495290,0.486275,0.453797,77.785085,84.592030,4.118319
resilient_service_system,16,10,398.224980,0.657288,0.498360,130.444919,121.639177,3.247127
resilient_service_system,16,11,420.495576,0.895956,0.522134,196.711855,200.903440,2.082657
resilient_service_system,16,12,429.381923,0.743336,0.517324,165.116818,375.025966,1.141894
resilient_service_system,16,13,460.946227,0.547930,0.497277,125.595520,549.501832,0.837320
resilient_service_system,16,14,417.964857,0.407917,0.483333,82.405732,377.616608,1.103926
resilient_service_system,16,15,442.362899,0.307592,0.485403,66.047575,205.899290,2.138059
resilient_service_system,16,16,367.759148,0.235707,0.492659,42.705350,128.688862,2.835703
resilient_service_system,16,17,388.979753,0.184199,0.484368,34.704731,93.232251,4.127883
resilient_service_system,16,18,315.985434,0.147291,0.451162,20.997943,74.815667,4.167812
resilient_service_system,16,19,328.524502,0.120846,0.405638,16.104213,63.870228,5.064334
resilient_service_system,16,20,277.746374,0.101897,0.371985,10.527772,56.302213,4.847044
resilient_service_system,16,21,271.276862,0.088320,0.364359,8.729739,50.162656,5.302244
resilient_service_system,16,22,252.468626,0.078591,0.374148,7.423787,44.546910,5.543046
resilient_service_system,16,23,222.015675,0.071620,0.377980,6.010211,39.180403,5.525472
resilient_service_system,16,24,234.671665,0.066626,0.359212,5.616338,34.128785,6.680324
resilient_service_system,16,25,184.145527,0.063047,0.323182,3.752064,29.546198,6.028427
resilient_service_system,17,1,178.036684,0.079852,0.304052,4.322585,22.072666,7.716347
resilient_service_system,17,2,227.153149,0.090080,0.339364,6.944031,24.786123,8.809124
resilient_service_system,17,3,244.094464,0.104353,0.372036,9.476512,27.856596,8.458880
resilient_service_system,17,4,219.992702,0.124273,0.383171,10.475606,31.372278,6.795713
resilient_service_system,17,5,254.929468,0.152075,0.374678,14.525610,35.516876,6.981141
resilient_service_system,17,6,302.912065,0.190874,0.367505,21.248412,40.660204,7.271017
resilient_service_system,17,7,289.190264,0.245023,0.382303,27.089366,47.511379,5.961287
resilient_service_system,17,8,300.551153,0.320594,0.420252,40.493403,57.392322,5.147101
resilient_service_system,17,9,363.007154,0.426062,0.461604,71.393380,72.754869,4.921806
resilient_service_system,17,10,373.437066,0.573255,0.483192,103.439196,98.058539,3.769862
resilient_service_system,17,11,359.013292,0.778678,0.478721,133.829313,140.015202,2.545919
resilient_service_system,17,12,402.489767,0.854894,0.463232,159.391660,198.712243,2.015348
resilient_service_system,17,13,424.507531,0.627865,0.458001,122.072693,234.585619,1.801925
resilient_service_system,17,14,380.194855,0.465192,0.470241,83.168647,201.432618,1.878130
resilient_service_system,17,15,371.282777,0.348632,0.486295,62.946608,145.463717,2.534981
resilient_service_system,17,16,388.979753,0.265113,0.484368,49.949790,106.262414,3.626431
resilient_service_system,17,17,342.184114,0.205269,0.455300,31.980231,83.763547,4.036925
resilient_service_system,17,18,296.467940,0.162389,0.412265,19.847739,71.218117,4.105174
resilient_service_system,17,19,312.260405,0.131664,0.379976,15.622147,63.940252,4.808426
resilient_service_system,17,20,294.299163,0.109649,0.372977,12.035810,58.960885,4.908186
resilient_service_system,17,21,236.599236,0.093874,0.382919,8.504832,54.315637,4.277258
resilient_service_system,17,22,238.693218,0.082571,0.386604,7.619629,49.017525,4.772192
resilient_service_system,17,23,252.133303,0.074472,0.367505,6.900591,43.091404,5.718423
resilient_service_system,17,24,204.028645,0.068669,0.331035,4.637938,37.119451,5.352350
resilient_service_system,17,25,182.723877,0.064511,0.299582,3.531369,31.647527,5.596867
resilient_service_system,18,1,179.284341,0.076251,0.324577,4.437174,20.097714,8.497809
resilient_service_system,18,2,184.189715,0.085054,0.355426,5.568127,22.410951,7.867673
resilient_service_system,18,3,207.262453,0.097339,0.364526,7.354233,25.036636,7.960416
resilient_service_system,18,4,241.215899,0.114485,0.353776,9.769733,28.062145,8.300003
resilient_service_system,18,5,272.267011,0.138414,0.344129,12.968667,31.644533,8.340356
resilient_service_system,18,6,289.477073,0.171809,0.356272,17.719041,36.059789,7.811083
resilient_service_system,18,7,292.084496,0.218415,0.391475,24.974393,41.773784,6.828587
resilient_service_system,18,8,289.806172,0.283460,0.430193,35.339678,49.535816,5.734669
resilient_service_system,18,9,295.850724,0.374237,0.449648,49.784249,60.461302,4.813610
resilient_service_system,18,10,317.344227,0.500927,0.444191,70.611356,75.897369,4.126854
resilient_service_system,18,11,349.677036,0.677737,0.429717,101.838230,96.288001,3.594246
resilient_service_system,18,12,378.734225,0.924494,0.428151,149.911710,117.615450,3.192959
resilient_service_system,18,13,389.741247,0.720736,0.446461,125.411242,128.447140,3.010814
resilient_service_system,18,14,376.908068,0.531738,0.469716,94.138694,120.770563,3.095231
resilient_service_system,18,15,347.265352,0.396314,0.474633,65.321881,102.804018,3.345394
resilient_service_system,18,16,315.985434,0.299279,0.451162,42.665319,86.214651,3.623077
resilient_service_system,18,17,296.467940,0.229750,0.412265,28.080780,75.272118,3.886977
resilient_service_system,18,18,291.980082,0.179930,0.382826,20.112162,69.670519,4.131568
resilient_service_system,18,19,294.338217,0.144233,0.377673,16.033438,67.719991,4.283153
resilient_service_system,18,20,290.279503,0.118655,0.388724,13.388838,66.963338,4.271119
resilient_service_system,18,21,271.073006,0.100327,0.393000,10.688013,64.500754,4.138472
resilient_service_system,18,22,238.836625,0.087195,0.374133,7.791441,58.714190,3.999663
resilient_service_system,18,23,205.314310,0.077785,0.337653,5.392459,50.567943,3.981433
resilient_service_system,18,24,183.996206,0.071043,0.306030,4.000306,42.142254,4.264872
resilient_service_system,18,25,180.976930,0.066212,0.298072,3.571738,34.770355,5.059411
resilient_service_system,19,1,197.297883,0.073152,0.340860,4.919533,18.371124,10.185154
resilient_service_system,19,2,210.889728,0.080728,0.348242,5.928744,20.358539,9.873790
resilient_service_system,19,3,225.406199,0.091303,0.335605,6.906796,22.611412,9.546494
resilient_service_system,19,4,240.783431,0.106060,0.323910,8.271845,25.201502,9.189681
resilient_service_system,19,5,256.907061,0.126655,0.333873,10.863770,28.244290,8.784862
resilient_service_system,19,6,273.583046,0.155399,0.366827,15.595468,31.920003,8.310541
resilient_service_system,19,7,290.497648,0.195513,0.403350,22.908722,36.494157,7.747811
resilient_service_system,19,8,307.167738,0.251498,0.420870,32.513092,42.321761,7.090380
resilient_service_system,19,9,322.890139,0.329631,0.414068,44.071139,49.788441,6.357552
resilient_service_system,19,10,336.714313,0.438673,0.399281,58.976825,59.073426,5.605046
resilient_service_system,19,11,347.484642,0.590855,0.398892,81.897778,69.559967,4.924671
resilient_service_system,19,12,354.008045,0.803242,0.420122,119.463233,79.032047,4.423329
resilient_service_system,19,13,355.356602,0.828637,0.447822,131.866558,84.024582,4.179457
resilient_service_system,19,14,351.193819,0.609052,0.458028,97.970043,82.766868,4.192515
resilient_service_system,19,15,341.919765,0.451712,0.439854,67.935171,77.465410,4.357586
resilient_service_system,19,16,328.524502,0.338973,0.405638,45.172242,72.126013,4.492581
resilient_service_system,19,17,312.260405,0.258192,0.379976,30.634862,69.696303,4.416927
resilient_service_system,19,18,294.338217,0.200310,0.377673,22.267164,71.655241,4.051163
resilient_service_system,19,19,275.758168,0.158836,0.390762,17.115494,78.119451,3.485340
resilient_service_system,19,20,257.266583,0.129118,0.396423,13.168293,86.209548,2.949982
resilient_service_system,19,21,239.382217,0.107824,0.378441,9.768044,88.433486,2.676651
resilient_service_system,19,22,222.446104,0.092567,0.342475,7.051961,79.504741,2.763143
resilient_service_system,19,23,206.670645,0.081634,0.311097,5.248661,64.332059,3.163388
resilient_service_system,19,24,192.179196,0.073801,0.303194,4.300201,50.003410,3.767968
resilient_service_system,19,25,179.035060,0.068188,0.316689,3.866150,39.003200,4.475518
resilient_service_system,20,1,211.539025,0.070484,0.334102,4.981499,16.840388,11.857311
resilient_service_system,20,2,216.259761,0.077005,0.319884,5.327089,18.553025,11.060169
resilient_service_system,20,3,199.807633,0.086107,0.306487,5.273028,20.484287,9.300175
resilient_service_system,20,4,193.233038,0.098808,0.314644,6.007505,22.686640,8.157892
resilient_service_system,20,5,216.850856,0.116535,0.345734,8.736958,25.236367,8.265277
resilient_service_system,20,6,256.073647,0.141275,0.380409,13.761975,28.239085,8.757923
resilient_service_system,20,7,278.464527,0.175802,0.396223,19.396911,31.828029,8.482523
resilient_service_system,20,8,271.792242,0.223988,0.388037,23.622973,36.142700,7.317514
resilient_service_system,20,9,258.012579,0.291237,0.372435,27.985820,41.264734,6.104678
resilient_service_system,20,10,266.617827,0.385091,0.372086,38.202885,47.081617,5.545109
resilient_service_system,20,11,298.934534,0.516075,0.394457,60.853908,53.087597,5.526859
resilient_service_system,20,12,325.717841,0.698878,0.424492,96.630238,58.289046,5.493727
resilient_service_system,20,13,321.020713,0.954000,0.438065,134.159078,61.574406,5.130224
resilient_service_system,20,14,292.386477,0.698878,0.423889,86.618593,62.604023,4.596981
resilient_service_system,20,15,271.730671,0.516075,0.393805,55.224615,62.403666,4.285725
resilient_service_system,20,16,277.746374,0.385091,0.371985,39.786640,63.026381,4.337999
resilient_service_system,20,17,294.299163,0.291237,0.372977,31.968219,67.039011,4.325447
resilient_service_system,20,18,290.279503,0.223988,0.388724,25.274504,77.739090,3.686600
resilient_service_system,20,19,257.266583,0.175802,0.396423,17.929393,99.428880,2.561679
resilient_service_system,20,20,220.285383,0.141275,0.379938,11.823975,132.081467,1.655267
resilient_service_system,20,21,208.839704,0.116535,0.345025,8.396924,150.840906,1.375385
resilient_service_system,20,22,222.482886,0.098808,0.314348,6.910371,126.718965,1.741972
resilient_service_system,20,23,231.691462,0.086107,0.306877,6.122240,88.520144,2.588149
resilient_service_system,20,24,213.032350,0.077005,0.320601,5.259349,60.939591,3.439357
resilient_service_system,20,25,177.021098,0.070484,0.334486,4.173442,43.925292,3.940344
resilient_service_system,21,1,204.623304,0.068188,0.306328,4.274143,15.470004,12.423999
resilient_service_system,21,2,168.718888,0.073801,0.291507,3.629726,16.947018,9.400942
resilient_service_system,21,3,204.433673,0.081634,0.298158,4.975913,18.599425,10.430596
resilient_service_system,21,4,227.842439,0.092567,0.327691,6.911225,20.462457,10.615860
resilient_service_system,21,5,195.058313,0.107824,0.360805,7.588473,22.582390,8.271355
resilient_service_system,21,6,237.759767,0.129118,0.375130,11.516143,25.015504,9.139157
resilient_service_system,21,7,255.051619,0.158836,0.365638,14.812460,27.820488,8.849663
resilient_service_system,21,8,224.987762,0.200310,0.349059,15.731158,31.038439,7.022432
resilient_service_system,21,9,271.414307,0.258192,0.348240,24.403611,34.654071,7.612435
resilient_service_system,21,10,279.223640,0.338973,0.370825,35.098373,38.539241,7.061937
resilient_service_system,21,11,249.050205,0.451712,0.401896,45.212863,42.406911,5.737570
resilient_service_system,21,12,293.616700,0.609052,0.417350,74.633827,45.849946,6.267173
resilient_service_system,21,13,287.283283,0.828637,0.405786,96.598753,48.547506,5.798138
resilient_service_system,21,14,253.888645,0.803242,0.378792,77.248482,50.600532,4.920272
resilient_service_system,21,15,292.570641,0.590855,0.360229,62.271693,52.803612,5.437751
resilient_service_system,21,16,271.276862,0.438673,0.364359,43.359430,56.803774,4.693065
resilient_service_system,21,17,236.599236,0.329631,0.382919,29.863947,65.581957,3.553504
resilient_service_system,21,18,271.073006,0.251498,0.393000,26.792482,85.378889,3.138186
resilient_service_system,21,19,239.382217,0.195513,0.378441,17.711973,131.702377,1.803903
resilient_service_system,21,20,208.839704,0.155399,0.345025,11.197245,237.443424,0.875846
resilient_service_system,21,21,242.408445,0.126655,0.315470,9.685665,343.507502,0.703638
resilient_service_system,21,22,204.892397,0.106060,0.308807,6.710636,233.197293,0.874871
resilient_service_system,21,23,182.224360,0.091303,0.323087,5.375376,123.142102,1.467869
resilient_service_system,21,24,215.998312,0.080728,0.337329,5.882075,72.397279,2.942865
resilient_service_system,21,25,175.039970,0.073152,0.330915,4.237194,48.103419,3.564721
resilient_service_system,22,1,178.438300,0.066212,0.278647,3.292128,14.235611,11.711923
resilient_service_system,22,2,186.085262,0.071043,0.284037,3.754978,15.509650,11.271303
resilient_service_system,22,3,192.497171,0.077785,0.312261,4.675617,16.921688,10.741018
