scenario,cell_id,x,y,population,hazard,vulnerability,risk_score,accessibility,nearest_service,nearest_distance,service_gap_score,priority_zone
resilient_service_system,resilient_service_system_cell_20_10,20,10,345,0.386753,0.486805,64.954233,47.081617,clinic_c,5.830952,7.175299,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_11,20,11,312,0.520723,0.360962,58.643883,53.087597,clinic_c,5.385165,5.76842,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_12,20,12,302,0.683431,0.460155,94.974375,58.289046,clinic_c,5.09902,5.09369,high_risk
resilient_service_system,resilient_service_system_cell_20_13,20,13,288,0.993506,0.380814,108.962202,61.574406,clinic_c,5.0,4.602521,high_risk
resilient_service_system,resilient_service_system_cell_20_14,20,14,319,0.740943,0.453399,107.165804,62.604023,clinic_c,5.09902,5.015406,high_risk
resilient_service_system,resilient_service_system_cell_20_15,20,15,314,0.558696,0.384962,67.534066,62.403666,clinic_c,5.385165,4.952395,high_risk
resilient_service_system,resilient_service_system_cell_20_16,20,16,317,0.384824,0.475138,57.961772,63.026381,clinic_d,5.385165,4.951084,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_17,20,17,273,0.293319,0.444559,35.598598,67.039011,clinic_d,4.472136,4.012404,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_18,20,18,265,0.235053,0.438744,27.328917,77.73909,clinic_d,3.605551,3.365546,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_19,20,19,244,0.180713,0.338219,14.913407,99.42888,clinic_d,2.828427,2.42958,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_20,20,20,274,0.120376,0.378292,12.477256,132.081467,clinic_d,2.236068,2.058889,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_21,20,21,247,0.108556,0.383465,10.28195,150.840906,clinic_d,2.0,1.626703,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_22,20,22,214,0.138772,0.312555,9.282036,126.718965,clinic_d,2.236068,1.675554,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_23,20,23,213,0.139907,0.288755,8.604933,88.520144,clinic_d,2.828427,2.379353,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_24,20,24,258,0.03111,0.344876,2.768088,60.939591,clinic_d,3.605551,4.165349,standard_monitoring
resilient_service_system,resilient_service_system_cell_20_25,20,25,181,0.055722,0.365709,3.688405,43.925292,clinic_d,4.472136,4.028911,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_1,21,1,157,0.029608,0.32593,1.515078,15.470004,clinic_c,13.416408,9.532481,high_service_gap
resilient_service_system,resilient_service_system_cell_21_2,21,2,136,0.104183,0.230618,3.267594,16.947018,clinic_c,12.529964,7.57786,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_3,21,3,240,0.067198,0.301523,4.862807,18.599425,clinic_c,11.661904,12.245257,high_service_gap
resilient_service_system,resilient_service_system_cell_21_4,21,4,227,0.099829,0.350182,7.935557,20.462457,clinic_c,10.816654,10.576608,high_service_gap
resilient_service_system,resilient_service_system_cell_21_5,21,5,193,0.094002,0.387571,7.031459,22.58239,clinic_c,10.0,8.184073,high_service_gap
resilient_service_system,resilient_service_system_cell_21_6,21,6,175,0.137102,0.35461,8.508093,25.015504,clinic_c,9.219544,6.726758,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_7,21,7,211,0.131794,0.288744,8.029533,27.820488,clinic_c,8.485281,7.321181,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_8,21,8,272,0.225763,0.366805,22.524597,31.038439,clinic_c,7.81025,8.489802,high_service_gap
resilient_service_system,resilient_service_system_cell_21_9,21,9,235,0.232464,0.331769,18.12421,34.654071,clinic_c,7.211103,6.591113,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_10,21,10,288,0.333171,0.47108,45.201622,38.539241,clinic_c,6.708204,7.283903,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_11,21,11,262,0.450762,0.319082,37.683442,42.406911,clinic_c,6.324555,6.035905,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_12,21,12,332,0.647157,0.38172,82.014962,45.849946,clinic_c,6.082763,7.086454,high_risk
resilient_service_system,resilient_service_system_cell_21_13,21,13,301,0.784119,0.424248,100.130822,48.547506,clinic_c,6.0,6.074978,high_risk
resilient_service_system,resilient_service_system_cell_21_14,21,14,262,0.840558,0.357878,78.814201,50.600532,clinic_c,6.082763,5.077467,high_risk
resilient_service_system,resilient_service_system_cell_21_15,21,15,269,0.59541,0.457447,73.267074,52.803612,clinic_d,6.082763,4.999664,high_risk
resilient_service_system,resilient_service_system_cell_21_16,21,16,275,0.476621,0.41986,55.031341,56.803774,clinic_d,5.09902,4.757475,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_17,21,17,291,0.36135,0.376493,39.589248,65.581957,clinic_d,4.123106,4.370553,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_18,21,18,234,0.210605,0.313154,15.432713,85.378889,clinic_d,3.162278,2.708995,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_19,21,19,268,0.144352,0.368047,14.238403,131.702377,clinic_d,2.236068,2.019557,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_20,21,20,263,0.141241,0.403967,15.005929,237.443424,clinic_d,1.414214,1.102987,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_21,21,21,187,0.081967,0.305888,4.688586,343.507502,clinic_d,1.0,0.542804,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_22,21,22,199,0.160016,0.370661,11.803042,233.197293,clinic_d,1.414214,0.849711,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_23,21,23,158,0.126223,0.245884,4.903734,123.142102,clinic_d,2.236068,1.272735,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_24,21,24,185,0.131745,0.339976,8.286192,72.397279,clinic_d,3.162278,2.520529,standard_monitoring
resilient_service_system,resilient_service_system_cell_21_25,21,25,148,0.056359,0.374599,3.124603,48.103419,clinic_d,4.123106,3.014047,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_1,22,1,190,0.09648,0.326658,5.988031,14.235611,clinic_c,13.892444,12.470783,high_service_gap
resilient_service_system,resilient_service_system_cell_22_2,22,2,213,0.063766,0.382416,5.194001,15.50965,clinic_c,13.038405,12.901546,high_service_gap
resilient_service_system,resilient_service_system_cell_22_3,22,3,252,0.02977,0.248184,1.861867,16.921688,clinic_c,12.206556,14.061175,high_service_gap
resilient_service_system,resilient_service_system_cell_22_4,22,4,210,0.068042,0.361142,5.16031,18.493831,clinic_c,11.401754,10.772639,high_service_gap
resilient_service_system,resilient_service_system_cell_22_5,22,5,222,0.083698,0.410627,7.629815,20.252164,clinic_c,10.630146,10.445995,high_service_gap
resilient_service_system,resilient_service_system_cell_22_6,22,6,256,0.09172,0.363405,8.532867,22.224023,clinic_c,9.899495,11.023069,high_service_gap
resilient_service_system,resilient_service_system_cell_22_7,22,7,197,0.149724,0.279289,8.237789,24.431236,clinic_c,9.219544,7.746379,high_service_gap
resilient_service_system,resilient_service_system_cell_22_8,22,8,225,0.180208,0.294369,11.935746,26.877625,clinic_c,8.602325,8.070989,high_service_gap
resilient_service_system,resilient_service_system_cell_22_9,22,9,272,0.277443,0.298336,22.513806,29.531057,clinic_c,8.062258,8.908961,high_service_gap
resilient_service_system,resilient_service_system_cell_22_10,22,10,227,0.310634,0.427801,30.165913,32.306393,clinic_c,7.615773,6.815508,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_11,22,11,220,0.403185,0.428943,38.047528,35.067115,clinic_c,7.28011,6.099739,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_12,22,12,265,0.547015,0.386896,56.083988,37.673779,clinic_c,7.071068,6.852188,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_13,22,13,260,0.737058,0.422044,80.878444,40.099108,clinic_c,7.0,6.326171,high_risk
resilient_service_system,resilient_service_system_cell_22_14,22,14,226,0.924283,0.395967,82.712626,42.595586,clinic_d,7.0,5.184011,high_risk
resilient_service_system,resilient_service_system_cell_22_15,22,15,272,0.655021,0.452598,80.637405,45.891782,clinic_d,6.0,5.80059,high_risk
resilient_service_system,resilient_service_system_cell_22_16,22,16,204,0.520906,0.329684,35.033803,51.508033,clinic_d,5.0,3.88512,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_17,22,17,247,0.328118,0.281365,22.803307,62.642703,clinic_d,4.0,3.881042,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_18,22,18,208,0.251494,0.373214,19.52312,87.239272,clinic_d,3.0,2.357227,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_19,22,19,237,0.198174,0.386063,18.132342,150.146066,clinic_d,2.0,1.56802,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_20,22,20,213,0.223149,0.272632,12.958412,343.20282,clinic_d,1.0,0.618821,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_21,22,21,160,0.124432,0.342362,6.816117,666.43833,clinic_d,0.0,0.239723,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_22,22,22,189,0.089372,0.278088,4.697259,339.855046,clinic_d,1.0,0.554488,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_23,22,23,219,0.053795,0.278073,3.276006,143.442682,clinic_d,2.0,1.516172,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_24,22,24,160,0.057867,0.374243,3.465026,77.186,clinic_d,3.0,2.046402,standard_monitoring
resilient_service_system,resilient_service_system_cell_22_25,22,25,202,0.039499,0.270433,2.157716,49.304004,clinic_d,4.0,4.015585,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_1,23,1,155,0.092928,0.296086,4.26477,13.119689,clinic_c,14.422205,10.977579,high_service_gap
resilient_service_system,resilient_service_system_cell_23_2,23,2,170,0.070259,0.302418,3.6121,14.219112,clinic_c,13.601471,11.170166,high_service_gap
resilient_service_system,resilient_service_system_cell_23_3,23,3,184,0.122557,0.310125,6.993477,15.425746,clinic_c,12.806248,11.201927,high_service_gap
resilient_service_system,resilient_service_system_cell_23_4,23,4,198,0.132973,0.264561,6.965536,16.752664,clinic_c,12.041595,11.153255,high_service_gap
resilient_service_system,resilient_service_system_cell_23_5,23,5,195,0.093323,0.39143,7.123219,18.213586,clinic_c,11.313708,10.149068,high_service_gap
resilient_service_system,resilient_service_system_cell_23_6,23,6,214,0.126309,0.32404,8.758844,19.820467,clinic_c,10.630146,10.278348,high_service_gap
resilient_service_system,resilient_service_system_cell_23_7,23,7,167,0.124204,0.404686,8.394045,21.579161,clinic_c,10.0,7.3962,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_8,23,8,210,0.18696,0.38943,15.289657,23.48325,clinic_c,9.433981,8.577293,high_service_gap
resilient_service_system,resilient_service_system_cell_23_9,23,9,211,0.21286,0.292424,13.133773,25.507832,clinic_c,8.944272,7.959912,high_service_gap
resilient_service_system,resilient_service_system_cell_23_10,23,10,251,0.270861,0.275193,18.709345,27.608277,clinic_c,8.544004,8.773685,high_service_gap
resilient_service_system,resilient_service_system_cell_23_11,23,11,194,0.324842,0.443458,27.946434,29.732977,clinic_c,8.246211,6.312438,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_12,23,12,238,0.484676,0.288972,33.333763,31.860856,clinic_c,8.062258,7.24266,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_13,23,13,265,0.659714,0.329359,57.579863,34.070166,clinic_c,8.0,7.55628,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_14,23,14,235,0.9023,0.40348,85.554124,36.639098,clinic_d,7.071068,6.243508,high_risk
resilient_service_system,resilient_service_system_cell_23_15,23,15,246,0.778687,0.273576,52.405414,40.192782,clinic_d,6.082763,5.97192,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_16,23,16,261,0.534055,0.321905,44.869775,45.984762,clinic_d,5.09902,5.554992,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_17,23,17,200,0.437538,0.350177,30.643226,56.611715,clinic_d,4.123106,3.471516,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_18,23,18,226,0.302015,0.362288,24.728099,78.076304,clinic_d,3.162278,2.857999,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_19,23,19,254,0.27087,0.299706,20.620024,125.796368,clinic_d,2.236068,2.003212,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_20,23,20,273,0.173202,0.388427,18.366469,232.663927,clinic_d,1.414214,1.168345,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_21,23,21,162,0.130452,0.379444,8.018869,339.623387,clinic_d,1.0,0.475599,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_22,23,22,185,0.110056,0.34712,7.067492,230.023647,clinic_d,1.414214,0.800784,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_23,23,23,219,0.136403,0.349703,10.446397,120.534818,clinic_d,2.236068,1.801953,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_24,23,24,176,0.110388,0.217438,4.22446,70.244539,clinic_d,3.162278,2.470365,standard_monitoring
resilient_service_system,resilient_service_system_cell_23_25,23,25,109,0.110406,0.346108,4.16514,46.317921,clinic_d,4.123106,2.303567,standard_monitoring
resilient_service_system,resilient_service_system_cell_24_1,24,1,179,0.071431,0.331214,4.234966,12.108756,clinic_c,15.0,13.654995,high_service_gap
resilient_service_system,resilient_service_system_cell_24_2,24,2,161,0.08056,0.318462,4.130516,13.058437,clinic_c,14.21267,11.452197,high_service_gap
resilient_service_system,resilient_service_system_cell_24_3,24,3,172,0.108467,0.239241,4.46334,14.090836,clinic_c,13.453624,11.397646,high_service_gap
resilient_service_system,resilient_service_system_cell_24_4,24,4,183,0.126998,0.238269,5.537503,15.213252,clinic_c,12.727922,11.287063,high_service_gap
resilient_service_system,resilient_service_system_cell_24_5,24,5,186,0.036365,0.280819,1.899442,16.432377,clinic_c,12.041595,10.669802,high_service_gap
resilient_service_system,resilient_service_system_cell_24_6,24,6,220,0.092218,0.369618,7.498818,17.752706,clinic_c,11.401754,11.73164,high_service_gap
resilient_service_system,resilient_service_system_cell_24_7,24,7,235,0.166262,0.392759,15.345762,19.174298,clinic_c,10.816654,11.648484,high_service_gap
resilient_service_system,resilient_service_system_cell_24_8,24,8,208,0.108204,0.278098,6.259008,20.69046,clinic_c,10.29563,9.589469,high_service_gap
resilient_service_system,resilient_service_system_cell_24_9,24,9,205,0.165304,0.364519,12.352558,22.28695,clinic_c,9.848858,8.803214,high_service_gap
resilient_service_system,resilient_service_system_cell_24_10,24,10,197,0.200411,0.413277,16.316527,23.945743,clinic_c,9.486833,7.897139,high_service_gap
resilient_service_system,resilient_service_system_cell_24_11,24,11,218,0.290564,0.315708,19.997835,25.657626,clinic_c,9.219544,8.177772,high_service_gap
resilient_service_system,resilient_service_system_cell_24_12,24,12,229,0.423394,0.378499,36.698256,27.447968,clinic_c,9.055385,8.049784,high_service_gap
