scenario_id,uncertainty_class,policy,growth,shock_intensity,shock_timing,policy_strength,adaptive_capacity,final_state,maximum_state,minimum_state,cumulative_stress,resilience_score,regret
457,low_pressure_future,Policy_B_balanced,0.04191,0.500557,30,0.045,0.02,16.15489,20.0,16.15489,0.0,85.307066,4.452125
457,low_pressure_future,Policy_C_high_adaptation,0.04191,0.500557,30,0.035,0.045,29.617459,29.617459,20.0,0.0,74.82516,14.934031
457,low_pressure_future,Policy_D_precautionary,0.04191,0.500557,30,0.055,0.04,8.734682,20.0,8.734682,0.0,89.759191,0.0
458,stressful_future,Policy_A_low_control,0.045312,22.742743,34,0.025,0.01,28.274583,38.755399,16.762316,0.0,73.3464,21.6536
458,stressful_future,Policy_B_balanced,0.045312,22.742743,34,0.045,0.02,0.0,20.207212,0.0,0.0,94.948197,0.051803
458,stressful_future,Policy_C_high_adaptation,0.045312,22.742743,34,0.035,0.045,7.318912,28.058692,5.6053,0.0,88.59398,6.40602
458,stressful_future,Policy_D_precautionary,0.045312,22.742743,34,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
459,compound_stress_future,Policy_A_low_control,0.084922,22.074474,22,0.025,0.01,341.423868,341.423868,20.0,4521.612979,0.0,57.961358
459,compound_stress_future,Policy_B_balanced,0.084922,22.074474,22,0.045,0.02,88.692432,88.692432,20.0,600.462762,0.0,57.961358
459,compound_stress_future,Policy_C_high_adaptation,0.084922,22.074474,22,0.035,0.045,103.590692,103.590692,20.0,1102.578452,0.0,57.961358
459,compound_stress_future,Policy_D_precautionary,0.084922,22.074474,22,0.055,0.04,46.482989,46.482989,16.054558,25.281012,57.961358,0.0
460,moderate_future,Policy_A_low_control,0.061203,2.540715,33,0.025,0.01,133.476241,133.476241,20.0,1599.251671,0.0,77.915582
460,moderate_future,Policy_B_balanced,0.061203,2.540715,33,0.045,0.02,46.124506,46.124506,20.0,38.276193,56.966551,20.949031
460,moderate_future,Policy_C_high_adaptation,0.061203,2.540715,33,0.035,0.045,58.705662,58.705662,20.0,318.700769,18.230111,59.685471
460,moderate_future,Policy_D_precautionary,0.061203,2.540715,33,0.055,0.04,25.981668,25.981668,20.0,0.0,77.915582,0.0
461,moderate_future,Policy_A_low_control,0.070332,12.575101,32,0.025,0.01,189.511022,189.511022,20.0,2524.554736,0.0,73.639287
461,moderate_future,Policy_B_balanced,0.070332,12.575101,32,0.045,0.02,56.9875,56.9875,20.0,162.9429,35.266335,38.372952
461,moderate_future,Policy_C_high_adaptation,0.070332,12.575101,32,0.035,0.045,69.815121,69.815121,20.0,534.251277,0.0,73.639287
461,moderate_future,Policy_D_precautionary,0.070332,12.575101,32,0.055,0.04,30.578636,32.054128,19.97049,0.0,73.639287,0.0
462,stressful_future,Policy_A_low_control,0.087231,17.899316,27,0.025,0.01,449.123474,449.123474,20.0,6319.758126,0.0,23.960988
462,stressful_future,Policy_B_balanced,0.087231,17.899316,27,0.045,0.02,116.237285,116.237285,20.0,1224.582563,0.0,23.960988
462,stressful_future,Policy_C_high_adaptation,0.087231,17.899316,27,0.035,0.045,119.358684,119.358684,20.0,1595.333432,0.0,23.960988
462,stressful_future,Policy_D_precautionary,0.087231,17.899316,27,0.055,0.04,60.896029,60.896029,20.0,242.773878,23.960988,0.0
463,low_pressure_future,Policy_A_low_control,0.054984,4.035185,36,0.025,0.01,94.329242,94.329242,20.0,877.985892,0.0,85.431618
463,low_pressure_future,Policy_B_balanced,0.054984,4.035185,36,0.045,0.02,31.177987,31.177987,20.0,0.0,73.498711,11.932907
463,low_pressure_future,Policy_C_high_adaptation,0.054984,4.035185,36,0.035,0.045,48.242946,48.242946,20.0,81.874939,50.806002,34.625616
463,low_pressure_future,Policy_D_precautionary,0.054984,4.035185,36,0.055,0.04,15.947303,20.0,15.947303,0.0,85.431618,0.0
464,moderate_future,Policy_A_low_control,0.072993,12.734516,26,0.025,0.01,210.930073,210.930073,20.0,2781.350336,0.0,70.286675
464,moderate_future,Policy_B_balanced,0.072993,12.734516,26,0.045,0.02,63.067322,63.067322,20.0,245.713771,21.821399,48.465276
464,moderate_future,Policy_C_high_adaptation,0.072993,12.734516,26,0.035,0.045,76.443719,76.443719,20.0,637.051177,0.0,70.286675
464,moderate_future,Policy_D_precautionary,0.072993,12.734516,26,0.055,0.04,34.956853,34.956853,19.063492,0.0,70.286675,0.0
465,stressful_future,Policy_A_low_control,0.089355,8.385006,43,0.025,0.01,590.068299,590.068299,20.0,8554.606921,0.0,0.0
465,stressful_future,Policy_B_balanced,0.089355,8.385006,43,0.045,0.02,156.648838,156.648838,20.0,2228.106803,0.0,0.0
465,stressful_future,Policy_C_high_adaptation,0.089355,8.385006,43,0.035,0.045,144.01736,144.01736,20.0,2365.245444,0.0,0.0
465,stressful_future,Policy_D_precautionary,0.089355,8.385006,43,0.055,0.04,73.811414,73.811414,20.0,719.584572,0.0,0.0
466,stressful_future,Policy_A_low_control,0.092493,15.490631,24,0.025,0.01,606.346759,606.346759,20.0,8411.079339,0.0,0.0
466,stressful_future,Policy_B_balanced,0.092493,15.490631,24,0.045,0.02,155.307634,155.307634,20.0,1926.425037,0.0,0.0
466,stressful_future,Policy_C_high_adaptation,0.092493,15.490631,24,0.035,0.045,149.322526,149.322526,20.0,2207.298297,0.0,0.0
466,stressful_future,Policy_D_precautionary,0.092493,15.490631,24,0.055,0.04,76.17938,76.17938,20.0,558.586965,0.0,0.0
467,low_pressure_future,Policy_A_low_control,0.049176,3.514661,26,0.025,0.01,69.490155,69.490155,20.0,383.749244,2.558444,85.718106
467,low_pressure_future,Policy_B_balanced,0.049176,3.514661,26,0.045,0.02,21.63202,22.196134,18.774167,0.0,81.471754,6.804796
467,low_pressure_future,Policy_C_high_adaptation,0.049176,3.514661,26,0.035,0.045,39.694153,39.694153,20.0,0.0,66.25997,22.01658
467,low_pressure_future,Policy_D_precautionary,0.049176,3.514661,26,0.055,0.04,11.205749,20.0,11.205749,0.0,88.27655,0.0
468,low_pressure_future,Policy_A_low_control,0.04541,3.668875,44,0.025,0.01,57.930921,57.930921,20.0,214.851459,29.273571,60.882204
468,low_pressure_future,Policy_B_balanced,0.04541,3.668875,44,0.045,0.02,16.804913,20.355602,16.695071,0.0,84.828152,5.327623
468,low_pressure_future,Policy_C_high_adaptation,0.04541,3.668875,44,0.035,0.045,32.899383,32.899383,20.0,0.0,72.035524,18.120251
468,low_pressure_future,Policy_D_precautionary,0.04541,3.668875,44,0.055,0.04,8.073709,20.0,8.073709,0.0,90.155775,0.0
469,moderate_future,Policy_A_low_control,0.074331,4.251507,44,0.025,0.01,266.978256,266.978256,20.0,3877.486864,0.0,52.251979
469,moderate_future,Policy_B_balanced,0.074331,4.251507,44,0.045,0.02,80.516423,80.516423,20.0,714.532465,0.0,52.251979
469,moderate_future,Policy_C_high_adaptation,0.074331,4.251507,44,0.035,0.045,86.450384,86.450384,20.0,1050.486662,0.0,52.251979
469,moderate_future,Policy_D_precautionary,0.074331,4.251507,44,0.055,0.04,47.474363,47.474363,20.0,73.948127,52.251979,0.0
470,moderate_future,Policy_A_low_control,0.072677,11.134874,38,0.025,0.01,226.827317,226.827317,20.0,3218.518135,0.0,66.335626
470,moderate_future,Policy_B_balanced,0.072677,11.134874,38,0.045,0.02,66.32489,66.32489,20.0,390.930841,4.53076,61.804866
470,moderate_future,Policy_C_high_adaptation,0.072677,11.134874,38,0.035,0.045,76.112074,76.112074,20.0,768.521836,0.0,66.335626
470,moderate_future,Policy_D_precautionary,0.072677,11.134874,38,0.055,0.04,39.605146,39.605146,20.0,0.0,66.335626,0.0
471,stressful_future,Policy_A_low_control,0.080593,10.773726,38,0.025,0.01,354.111407,354.111407,20.0,5191.163354,0.0,37.279775
471,stressful_future,Policy_B_balanced,0.080593,10.773726,38,0.045,0.02,97.784506,97.784506,20.0,1052.523273,0.0,37.279775
471,stressful_future,Policy_C_high_adaptation,0.080593,10.773726,38,0.035,0.045,100.842294,100.842294,20.0,1369.5077,0.0,37.279775
471,stressful_future,Policy_D_precautionary,0.080593,10.773726,38,0.055,0.04,53.448733,53.448733,20.0,172.888026,37.279775,0.0
472,stressful_future,Policy_A_low_control,0.07358,23.676767,30,0.025,0.01,190.491067,190.491067,20.0,2439.154064,0.0,79.937067
472,stressful_future,Policy_B_balanced,0.07358,23.676767,30,0.045,0.02,49.044922,49.044922,20.0,53.889564,52.92286,27.014207
472,stressful_future,Policy_C_high_adaptation,0.07358,23.676767,30,0.035,0.045,68.286705,68.286705,20.0,425.511896,0.0,79.937067
472,stressful_future,Policy_D_precautionary,0.07358,23.676767,30,0.055,0.04,19.225676,34.11011,11.067093,0.0,79.937067,0.0
473,stressful_future,Policy_A_low_control,0.086855,15.053218,24,0.025,0.01,441.418981,441.418981,20.0,6168.792679,0.0,19.458999
473,stressful_future,Policy_B_balanced,0.086855,15.053218,24,0.045,0.02,117.767034,117.767034,20.0,1231.2662,0.0,19.458999
473,stressful_future,Policy_C_high_adaptation,0.086855,15.053218,24,0.035,0.045,120.835365,120.835365,20.0,1608.860166,0.0,19.458999
473,stressful_future,Policy_D_precautionary,0.086855,15.053218,24,0.055,0.04,62.407584,62.407584,20.0,274.945549,19.458999,0.0
474,moderate_future,Policy_A_low_control,0.061386,11.254106,40,0.025,0.01,120.950889,120.950889,20.0,1415.427451,0.0,83.679033
474,moderate_future,Policy_B_balanced,0.061386,11.254106,40,0.045,0.02,37.185411,37.601765,20.0,0.0,68.288312,15.390721
474,moderate_future,Policy_C_high_adaptation,0.061386,11.254106,40,0.035,0.045,52.819989,52.819989,20.0,187.729797,36.330029,47.349004
474,moderate_future,Policy_D_precautionary,0.061386,11.254106,40,0.055,0.04,16.520075,25.635688,14.545286,0.0,83.679033,0.0
475,moderate_future,Policy_A_low_control,0.053169,6.592168,21,0.025,0.01,78.22429,78.22429,20.0,503.953298,0.0,87.931919
475,moderate_future,Policy_B_balanced,0.053169,6.592168,21,0.045,0.02,23.532557,23.534161,17.134249,0.0,79.996926,7.934993
475,moderate_future,Policy_C_high_adaptation,0.053169,6.592168,21,0.035,0.045,42.81102,42.81102,20.0,10.047966,62.605837,25.326082
475,moderate_future,Policy_D_precautionary,0.053169,6.592168,21,0.055,0.04,11.780135,20.0,11.780135,0.0,87.931919,0.0
476,moderate_future,Policy_A_low_control,0.056117,1.780576,34,0.025,0.01,103.728436,103.728436,20.0,1055.418837,0.0,83.081275
476,moderate_future,Policy_B_balanced,0.056117,1.780576,34,0.045,0.02,36.411607,36.411607,20.0,0.0,69.050134,14.031141
476,moderate_future,Policy_C_high_adaptation,0.056117,1.780576,34,0.035,0.045,51.131718,51.131718,20.0,146.624073,41.875633,41.205642
476,moderate_future,Policy_D_precautionary,0.056117,1.780576,34,0.055,0.04,19.551946,20.75023,18.992822,0.0,83.081275,0.0
477,moderate_future,Policy_A_low_control,0.062115,1.365361,29,0.025,0.01,142.128901,142.128901,20.0,1753.415403,0.0,75.432944
477,moderate_future,Policy_B_balanced,0.062115,1.365361,29,0.045,0.02,49.193926,49.193926,20.0,79.067516,50.278412,25.154532
477,moderate_future,Policy_C_high_adaptation,0.062115,1.365361,29,0.035,0.045,61.070958,61.070958,20.0,381.444287,9.945257,65.487687
477,moderate_future,Policy_D_precautionary,0.062115,1.365361,29,0.055,0.04,28.902419,28.902419,20.0,0.0,75.432944,0.0
478,stressful_future,Policy_A_low_control,0.039604,20.742001,22,0.025,0.01,11.748494,27.117941,6.771967,0.0,86.171418,8.828582
478,stressful_future,Policy_B_balanced,0.039604,20.742001,22,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
478,stressful_future,Policy_C_high_adaptation,0.039604,20.742001,22,0.035,0.045,1.648761,22.025293,1.384693,0.0,93.50442,1.49558
478,stressful_future,Policy_D_precautionary,0.039604,20.742001,22,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
479,moderate_future,Policy_A_low_control,0.071901,12.169628,34,0.025,0.01,210.64599,210.64599,20.0,2905.645077,0.0,69.533688
479,moderate_future,Policy_B_balanced,0.071901,12.169628,34,0.045,0.02,62.316531,62.316531,20.0,268.686547,20.162294,49.371394
479,moderate_future,Policy_C_high_adaptation,0.071901,12.169628,34,0.035,0.045,73.613775,73.613775,20.0,657.231596,0.0,69.533688
479,moderate_future,Policy_D_precautionary,0.071901,12.169628,34,0.055,0.04,35.84272,35.84272,20.0,0.0,69.533688,0.0
480,stressful_future,Policy_A_low_control,0.06982,22.901555,43,0.025,0.01,175.878709,175.878709,20.0,2485.741943,0.0,79.548499
480,stressful_future,Policy_B_balanced,0.06982,22.901555,43,0.045,0.02,45.08714,52.40512,20.0,105.952719,49.251164,30.297335
480,stressful_future,Policy_C_high_adaptation,0.06982,22.901555,43,0.035,0.045,58.874523,62.6299,20.0,443.659264,4.651885,74.896614
480,stressful_future,Policy_D_precautionary,0.06982,22.901555,43,0.055,0.04,18.678303,36.978078,14.545405,0.0,79.548499,0.0
481,stressful_future,Policy_A_low_control,0.088753,10.793609,45,0.025,0.01,567.656602,567.656602,20.0,8276.580109,0.0,0.0
481,stressful_future,Policy_B_balanced,0.088753,10.793609,45,0.045,0.02,149.190258,149.190258,20.0,2121.463044,0.0,0.0
481,stressful_future,Policy_C_high_adaptation,0.088753,10.793609,45,0.035,0.045,138.077313,138.077313,20.0,2272.453442,0.0,0.0
481,stressful_future,Policy_D_precautionary,0.088753,10.793609,45,0.055,0.04,69.96934,69.96934,20.0,659.74098,0.0,0.0
482,moderate_future,Policy_A_low_control,0.069299,4.517747,39,0.025,0.01,201.861874,201.861874,20.0,2804.775914,0.0,66.197144
482,moderate_future,Policy_B_balanced,0.069299,4.517747,39,0.045,0.02,63.777117,63.777117,20.0,343.944343,11.395016,54.802128
482,moderate_future,Policy_C_high_adaptation,0.069299,4.517747,39,0.035,0.045,73.249593,73.249593,20.0,701.668483,0.0,66.197144
482,moderate_future,Policy_D_precautionary,0.069299,4.517747,39,0.055,0.04,39.768066,39.768066,20.0,0.0,66.197144,0.0
483,moderate_future,Policy_A_low_control,0.063538,3.620666,21,0.025,0.01,145.498836,145.498836,20.0,1753.790512,0.0,75.974973
483,moderate_future,Policy_B_balanced,0.063538,3.620666,21,0.045,0.02,49.295523,49.295523,20.0,72.984144,50.800391,25.174582
483,moderate_future,Policy_C_high_adaptation,0.063538,3.620666,21,0.035,0.045,62.485717,62.485717,20.0,391.741428,7.712997,68.261976
483,moderate_future,Policy_D_precautionary,0.063538,3.620666,21,0.055,0.04,28.264738,28.264738,20.0,0.0,75.974973,0.0
484,stressful_future,Policy_A_low_control,0.062031,19.463203,30,0.025,0.01,101.309929,101.309929,20.0,886.317872,0.0,90.012189
484,stressful_future,Policy_B_balanced,0.062031,19.463203,30,0.045,0.02,22.789197,32.638209,13.730879,0.0,78.16693,11.845259
484,stressful_future,Policy_C_high_adaptation,0.062031,19.463203,30,0.035,0.045,47.561637,47.561637,20.0,44.802746,55.092334,34.919855
484,stressful_future,Policy_D_precautionary,0.062031,19.463203,30,0.055,0.04,6.435407,24.506268,5.215378,0.0,90.012189,0.0
485,stressful_future,Policy_A_low_control,0.093943,2.023899,40,0.025,0.01,774.167844,774.167844,20.0,10946.148258,0.0,0.0
485,stressful_future,Policy_B_balanced,0.093943,2.023899,40,0.045,0.02,206.953299,206.953299,20.0,3088.587404,0.0,0.0
485,stressful_future,Policy_C_high_adaptation,0.093943,2.023899,40,0.035,0.045,180.972851,180.972851,20.0,3081.625633,0.0,0.0
485,stressful_future,Policy_D_precautionary,0.093943,2.023899,40,0.055,0.04,93.400845,93.400845,20.0,1148.255028,0.0,0.0
486,low_pressure_future,Policy_A_low_control,0.045354,5.945849,34,0.025,0.01,54.286749,54.286749,20.0,126.31281,41.224982,49.83972
486,low_pressure_future,Policy_B_balanced,0.045354,5.945849,34,0.045,0.02,14.427951,20.234658,14.295962,0.0,86.284565,4.780137
486,low_pressure_future,Policy_C_high_adaptation,0.045354,5.945849,34,0.035,0.045,29.333159,29.333159,20.0,0.0,75.066815,15.997887
486,low_pressure_future,Policy_D_precautionary,0.045354,5.945849,34,0.055,0.04,6.55883,20.0,6.55883,0.0,91.064702,0.0
487,stressful_future,Policy_A_low_control,0.094459,12.577645,39,0.025,0.01,760.102715,760.102715,20.0,10763.723289,0.0,0.0
487,stressful_future,Policy_B_balanced,0.094459,12.577645,39,0.045,0.02,192.673335,192.673335,20.0,2855.32052,0.0,0.0
487,stressful_future,Policy_C_high_adaptation,0.094459,12.577645,39,0.035,0.045,170.404491,170.404491,20.0,2881.424357,0.0,0.0
487,stressful_future,Policy_D_precautionary,0.094459,12.577645,39,0.055,0.04,84.700001,84.700001,20.0,955.336152,0.0,0.0
488,moderate_future,Policy_A_low_control,0.044525,8.948448,29,0.025,0.01,46.599561,46.599561,20.0,31.701553,57.220218,35.274055
488,moderate_future,Policy_B_balanced,0.044525,8.948448,29,0.045,0.02,10.620095,20.0,10.620095,0.0,88.627943,3.86633
488,moderate_future,Policy_C_high_adaptation,0.044525,8.948448,29,0.035,0.045,23.316958,26.079872,17.379829,0.0,79.489857,13.004416
488,moderate_future,Policy_D_precautionary,0.044525,8.948448,29,0.055,0.04,4.176211,20.0,4.176211,0.0,92.494273,0.0
489,stressful_future,Policy_A_low_control,0.058245,18.587155,41,0.025,0.01,90.294106,90.294106,20.0,880.507103,0.0,91.593779
489,stressful_future,Policy_B_balanced,0.058245,18.587155,41,0.045,0.02,20.178692,33.853896,15.715136,0.0,79.429311,12.164468
489,stressful_future,Policy_C_high_adaptation,0.058245,18.587155,41,0.035,0.045,41.779507,45.886159,20.0,33.975247,60.063231,31.530548
489,stressful_future,Policy_D_precautionary,0.058245,18.587155,41,0.055,0.04,4.524026,22.767222,4.253947,0.0,91.593779,0.0
490,stressful_future,Policy_A_low_control,0.070873,18.941446,40,0.025,0.01,190.833967,190.833967,20.0,2668.695012,0.0,75.627348
490,stressful_future,Policy_B_balanced,0.070873,18.941446,40,0.045,0.02,52.178799,52.178799,20.0,152.282893,40.419731,35.207617
490,stressful_future,Policy_C_high_adaptation,0.070873,18.941446,40,0.035,0.045,65.001469,65.001469,20.0,523.903218,0.0,75.627348
490,stressful_future,Policy_D_precautionary,0.070873,18.941446,40,0.055,0.04,25.260216,36.86609,18.435181,0.0,75.627348,0.0
491,moderate_future,Policy_A_low_control,0.055079,7.912578,37,0.025,0.01,88.80407,88.80407,20.0,775.412739,0.0,87.684959
491,moderate_future,Policy_B_balanced,0.055079,7.912578,37,0.045,0.02,26.539458,28.696022,20.0,0.0,76.902319,10.78264
491,moderate_future,Policy_C_high_adaptation,0.055079,7.912578,37,0.035,0.045,46.01351,46.01351,20.0,40.620939,56.826423,30.858536
491,moderate_future,Policy_D_precautionary,0.055079,7.912578,37,0.055,0.04,12.168013,20.05693,12.145936,0.0,87.684959,0.0
492,moderate_future,Policy_A_low_control,0.075703,6.819527,43,0.025,0.01,282.062253,282.062253,20.0,4122.961314,0.0,51.407726
492,moderate_future,Policy_B_balanced,0.075703,6.819527,43,0.045,0.02,82.59009,82.59009,20.0,766.890196,0.0,51.407726
492,moderate_future,Policy_C_high_adaptation,0.075703,6.819527,43,0.035,0.045,88.206729,88.206729,20.0,1101.844382,0.0,51.407726
492,moderate_future,Policy_D_precautionary,0.075703,6.819527,43,0.055,0.04,47.792038,47.792038,20.0,79.690419,51.407726,0.0
493,compound_stress_future,Policy_A_low_control,0.086094,23.145841,39,0.025,0.01,447.157681,447.157681,20.0,6566.482594,0.0,31.512802
493,compound_stress_future,Policy_B_balanced,0.086094,23.145841,39,0.045,0.02,109.43845,109.43845,20.0,1332.774235,0.0,31.512802
493,compound_stress_future,Policy_C_high_adaptation,0.086094,23.145841,39,0.035,0.045,109.899055,109.899055,20.0,1613.910927,0.0,31.512802
493,compound_stress_future,Policy_D_precautionary,0.086094,23.145841,39,0.055,0.04,53.735414,54.762845,20.0,225.552383,31.512802,0.0
494,stressful_future,Policy_A_low_control,0.087397,8.000689,38,0.025,0.01,525.401515,525.401515,20.0,7636.742542,0.0,0.0
494,stressful_future,Policy_B_balanced,0.087397,8.000689,38,0.045,0.02,141.379892,141.379892,20.0,1904.558914,0.0,0.0
494,stressful_future,Policy_C_high_adaptation,0.087397,8.000689,38,0.035,0.045,133.529163,133.529163,20.0,2101.169257,0.0,0.0
494,stressful_future,Policy_D_precautionary,0.087397,8.000689,38,0.055,0.04,69.501507,69.501507,20.0,570.513764,0.0,0.0
495,stressful_future,Policy_A_low_control,0.074817,22.001915,29,0.025,0.01,208.18576,208.18576,20.0,2714.331186,0.0,76.643228
