scenario,path,step,control_parameter,system_state,jump_size,transition_flag,rolling_variance_20,rolling_autocorrelation_20,dt,transition_jump_threshold
high_resolution,backward_forcing,78,0.935622,1.316321,0.000806,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,79,0.932189,1.315514,0.000807,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,80,0.928755,1.314706,0.000808,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,81,0.925322,1.313896,0.000809,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,82,0.921888,1.313086,0.000811,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,83,0.918455,1.312274,0.000812,0,2.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,84,0.915021,1.311461,0.000813,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,85,0.911588,1.310647,0.000814,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,86,0.908155,1.309831,0.000816,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,87,0.904721,1.309014,0.000817,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,88,0.901288,1.308196,0.000818,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,89,0.897854,1.307377,0.000819,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,90,0.894421,1.306557,0.00082,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,91,0.890987,1.305735,0.000822,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,92,0.887554,1.304912,0.000823,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,93,0.88412,1.304088,0.000824,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,94,0.880687,1.303263,0.000825,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,95,0.877253,1.302436,0.000827,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,96,0.87382,1.301608,0.000828,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,97,0.870386,1.300779,0.000829,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,98,0.866953,1.299948,0.00083,0,2.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,99,0.863519,1.299117,0.000832,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,100,0.860086,1.298283,0.000833,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,101,0.856652,1.297449,0.000834,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,102,0.853219,1.296614,0.000836,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,103,0.849785,1.295777,0.000837,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,104,0.846352,1.294938,0.000838,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,105,0.842918,1.294099,0.00084,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,106,0.839485,1.293258,0.000841,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,107,0.836052,1.292416,0.000842,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,108,0.832618,1.291572,0.000843,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,109,0.829185,1.290728,0.000845,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,110,0.825751,1.289882,0.000846,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,111,0.822318,1.289034,0.000847,0,2.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,112,0.818884,1.288185,0.000849,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,113,0.815451,1.287335,0.00085,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,114,0.812017,1.286484,0.000852,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,115,0.808584,1.285631,0.000853,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,116,0.80515,1.284777,0.000854,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,117,0.801717,1.283921,0.000856,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,118,0.798283,1.283064,0.000857,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,119,0.79485,1.282206,0.000858,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,120,0.791416,1.281346,0.00086,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,121,0.787983,1.280485,0.000861,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,122,0.784549,1.279622,0.000863,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,123,0.781116,1.278758,0.000864,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,124,0.777682,1.277893,0.000865,0,2.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,125,0.774249,1.277026,0.000867,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,126,0.770815,1.276158,0.000868,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,127,0.767382,1.275288,0.00087,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,128,0.763948,1.274417,0.000871,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,129,0.760515,1.273545,0.000872,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,130,0.757082,1.272671,0.000874,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,131,0.753648,1.271796,0.000875,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,132,0.750215,1.270919,0.000877,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,133,0.746781,1.27004,0.000878,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,134,0.743348,1.269161,0.00088,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,135,0.739914,1.268279,0.000881,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,136,0.736481,1.267397,0.000883,0,2.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,137,0.733047,1.266512,0.000884,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,138,0.729614,1.265627,0.000886,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,139,0.72618,1.26474,0.000887,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,140,0.722747,1.263851,0.000889,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,141,0.719313,1.262961,0.00089,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,142,0.71588,1.262069,0.000892,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,143,0.712446,1.261176,0.000893,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,144,0.709013,1.260281,0.000895,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,145,0.705579,1.259384,0.000896,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,146,0.702146,1.258487,0.000898,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,147,0.698712,1.257587,0.000899,0,2.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,148,0.695279,1.256686,0.000901,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,149,0.691845,1.255784,0.000903,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,150,0.688412,1.254879,0.000904,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,151,0.684979,1.253974,0.000906,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,152,0.681545,1.253066,0.000907,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,153,0.678112,1.252158,0.000909,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,154,0.674678,1.251247,0.000911,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,155,0.671245,1.250335,0.000912,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,156,0.667811,1.249421,0.000914,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,157,0.664378,1.248506,0.000915,0,2.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,158,0.660944,1.247589,0.000917,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,159,0.657511,1.24667,0.000919,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,160,0.654077,1.24575,0.00092,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,161,0.650644,1.244828,0.000922,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,162,0.64721,1.243904,0.000924,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,163,0.643777,1.242979,0.000925,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,164,0.640343,1.242052,0.000927,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,165,0.63691,1.241124,0.000929,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,166,0.633476,1.240193,0.00093,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,167,0.630043,1.239261,0.000932,0,2.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,168,0.626609,1.238328,0.000934,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,169,0.623176,1.237392,0.000935,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,170,0.619742,1.236455,0.000937,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,171,0.616309,1.235516,0.000939,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,172,0.612876,1.234576,0.000941,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,173,0.609442,1.233633,0.000942,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,174,0.606009,1.232689,0.000944,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,175,0.602575,1.231743,0.000946,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,176,0.599142,1.230796,0.000948,0,3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,177,0.595708,1.229846,0.000949,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,178,0.592275,1.228895,0.000951,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,179,0.588841,1.227942,0.000953,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,180,0.585408,1.226987,0.000955,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,181,0.581974,1.226031,0.000957,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,182,0.578541,1.225072,0.000958,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,183,0.575107,1.224112,0.00096,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,184,0.571674,1.22315,0.000962,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,185,0.56824,1.222186,0.000964,0,3.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,186,0.564807,1.22122,0.000966,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,187,0.561373,1.220252,0.000968,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,188,0.55794,1.219283,0.00097,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,189,0.554506,1.218311,0.000971,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,190,0.551073,1.217338,0.000973,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,191,0.547639,1.216363,0.000975,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,192,0.544206,1.215386,0.000977,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,193,0.540773,1.214406,0.000979,0,3.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,194,0.537339,1.213425,0.000981,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,195,0.533906,1.212442,0.000983,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,196,0.530472,1.211458,0.000985,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,197,0.527039,1.210471,0.000987,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,198,0.523605,1.209482,0.000989,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,199,0.520172,1.208491,0.000991,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,200,0.516738,1.207498,0.000993,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,201,0.513305,1.206503,0.000995,0,3.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,202,0.509871,1.205507,0.000997,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,203,0.506438,1.204508,0.000999,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,204,0.503004,1.203507,0.001001,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,205,0.499571,1.202504,0.001003,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,206,0.496137,1.201499,0.001005,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,207,0.492704,1.200492,0.001007,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,208,0.48927,1.199483,0.001009,0,3.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,209,0.485837,1.198472,0.001011,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,210,0.482403,1.197458,0.001013,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,211,0.47897,1.196443,0.001015,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,212,0.475536,1.195426,0.001018,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,213,0.472103,1.194406,0.00102,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,214,0.46867,1.193384,0.001022,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,215,0.465236,1.19236,0.001024,0,3.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,216,0.461803,1.191334,0.001026,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,217,0.458369,1.190306,0.001028,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,218,0.454936,1.189275,0.00103,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,219,0.451502,1.188243,0.001033,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,220,0.448069,1.187208,0.001035,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,221,0.444635,1.186171,0.001037,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,222,0.441202,1.185132,0.001039,0,3.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,223,0.437768,1.18409,0.001042,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,224,0.434335,1.183046,0.001044,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,225,0.430901,1.182,0.001046,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,226,0.427468,1.180952,0.001048,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,227,0.424034,1.179901,0.001051,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,228,0.420601,1.178848,0.001053,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,229,0.417167,1.177793,0.001055,0,3.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,230,0.413734,1.176736,0.001058,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,231,0.4103,1.175676,0.00106,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,232,0.406867,1.174613,0.001062,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,233,0.403433,1.173549,0.001065,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,234,0.4,1.172482,0.001067,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,235,0.396567,1.171412,0.001069,0,3.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,236,0.393133,1.17034,0.001072,0,3.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,237,0.3897,1.169266,0.001074,0,3.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,238,0.386266,1.168189,0.001077,0,3.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,239,0.382833,1.16711,0.001079,0,3.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,240,0.379399,1.166029,0.001082,0,3.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,241,0.375966,1.164944,0.001084,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,242,0.372532,1.163858,0.001087,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,243,0.369099,1.162769,0.001089,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,244,0.365665,1.161677,0.001092,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,245,0.362232,1.160583,0.001094,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,246,0.358798,1.159486,0.001097,0,4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,247,0.355365,1.158387,0.001099,0,4.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,248,0.351931,1.157285,0.001102,0,4.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,249,0.348498,1.156181,0.001104,0,4.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,250,0.345064,1.155073,0.001107,0,4.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,251,0.341631,1.153964,0.00111,0,4.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,252,0.338197,1.152851,0.001112,0,4.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,253,0.334764,1.151736,0.001115,0,4.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,254,0.33133,1.150619,0.001118,0,4.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,255,0.327897,1.149498,0.00112,0,4.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,256,0.324464,1.148375,0.001123,0,4.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,257,0.32103,1.147249,0.001126,0,4.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,258,0.317597,1.146121,0.001129,0,4.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,259,0.314163,1.14499,0.001131,0,4.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,260,0.31073,1.143855,0.001134,0,4.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,261,0.307296,1.142719,0.001137,0,4.3e-05,1.0,0.025,0.08
high_resolution,backward_forcing,262,0.303863,1.141579,0.00114,0,4.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,263,0.300429,1.140436,0.001143,0,4.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,264,0.296996,1.139291,0.001145,0,4.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,265,0.293562,1.138143,0.001148,0,4.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,266,0.290129,1.136992,0.001151,0,4.4e-05,1.0,0.025,0.08
high_resolution,backward_forcing,267,0.286695,1.135838,0.001154,0,4.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,268,0.283262,1.134681,0.001157,0,4.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,269,0.279828,1.133521,0.00116,0,4.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,270,0.276395,1.132358,0.001163,0,4.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,271,0.272961,1.131193,0.001166,0,4.5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,272,0.269528,1.130024,0.001169,0,4.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,273,0.266094,1.128852,0.001172,0,4.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,274,0.262661,1.127677,0.001175,0,4.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,275,0.259227,1.126499,0.001178,0,4.6e-05,1.0,0.025,0.08
high_resolution,backward_forcing,276,0.255794,1.125319,0.001181,0,4.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,277,0.252361,1.124135,0.001184,0,4.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,278,0.248927,1.122947,0.001187,0,4.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,279,0.245494,1.121757,0.00119,0,4.7e-05,1.0,0.025,0.08
high_resolution,backward_forcing,280,0.24206,1.120564,0.001193,0,4.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,281,0.238627,1.119367,0.001197,0,4.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,282,0.235193,1.118168,0.0012,0,4.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,283,0.23176,1.116965,0.001203,0,4.8e-05,1.0,0.025,0.08
high_resolution,backward_forcing,284,0.228326,1.115759,0.001206,0,4.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,285,0.224893,1.114549,0.001209,0,4.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,286,0.221459,1.113337,0.001213,0,4.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,287,0.218026,1.112121,0.001216,0,4.9e-05,1.0,0.025,0.08
high_resolution,backward_forcing,288,0.214592,1.110901,0.001219,0,5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,289,0.211159,1.109679,0.001223,0,5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,290,0.207725,1.108453,0.001226,0,5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,291,0.204292,1.107223,0.001229,0,5e-05,1.0,0.025,0.08
high_resolution,backward_forcing,292,0.200858,1.105991,0.001233,0,5.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,293,0.197425,1.104754,0.001236,0,5.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,294,0.193991,1.103515,0.00124,0,5.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,295,0.190558,1.102271,0.001243,0,5.1e-05,1.0,0.025,0.08
high_resolution,backward_forcing,296,0.187124,1.101025,0.001247,0,5.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,297,0.183691,1.099775,0.00125,0,5.2e-05,1.0,0.025,0.08
high_resolution,backward_forcing,298,0.180258,1.098521,0.001254,0,5.2e-05,1.0,0.025,0.08
