scenario_id,policy,policy_drag,resilience_buffer,implementation_delay,growth,external_shock,shock_time,final_state,maximum_state,minimum_state,cumulative_cost,resilience_score,regret
355,Policy_B_moderate_intervention,0.025,7.0,0,0.043902,7.934817,38,59.802654,59.802654,20.0,203.374676,0.0,0.0
355,Policy_C_high_resilience,0.02,12.0,0,0.043902,7.934817,38,81.403176,81.403176,20.0,716.015632,0.0,0.0
355,Policy_D_delayed_adaptation,0.015,6.0,8,0.043902,7.934817,38,119.837098,119.837098,20.0,2409.376199,0.0,0.0
356,Policy_A_low_intervention,0.01,4.0,0,0.046419,2.365413,29,169.266532,169.266532,20.0,5537.250033,0.0,0.0
356,Policy_B_moderate_intervention,0.025,7.0,0,0.046419,2.365413,29,70.676121,70.676121,20.0,410.913118,0.0,0.0
356,Policy_C_high_resilience,0.02,12.0,0,0.046419,2.365413,29,95.167943,95.167943,20.0,1187.174068,0.0,0.0
356,Policy_D_delayed_adaptation,0.015,6.0,8,0.046419,2.365413,29,140.558906,140.558906,20.0,3675.403213,0.0,0.0
357,Policy_A_low_intervention,0.01,4.0,0,0.044702,7.479056,26,148.902466,148.902466,20.0,3982.537117,0.0,0.0
357,Policy_B_moderate_intervention,0.025,7.0,0,0.044702,7.479056,26,62.407378,62.407378,20.0,242.905103,0.0,0.0
357,Policy_C_high_resilience,0.02,12.0,0,0.044702,7.479056,26,85.046866,85.046866,20.0,823.853187,0.0,0.0
357,Policy_D_delayed_adaptation,0.015,6.0,8,0.044702,7.479056,26,124.772041,124.772041,20.0,2663.471275,0.0,0.0
358,Policy_A_low_intervention,0.01,4.0,0,0.035947,9.70934,31,87.907992,87.907992,20.0,859.589019,0.0,51.866613
358,Policy_B_moderate_intervention,0.025,7.0,0,0.035947,9.70934,31,36.53397,36.53397,20.0,39.730096,51.866613,0.0
358,Policy_C_high_resilience,0.02,12.0,0,0.035947,9.70934,31,50.396906,50.396906,20.0,115.797923,21.403818,30.462795
358,Policy_D_delayed_adaptation,0.015,6.0,8,0.035947,9.70934,31,73.884295,73.884295,20.0,505.974384,0.0,51.866613
359,Policy_A_low_intervention,0.01,4.0,0,0.053888,16.442766,25,244.707862,244.707862,20.0,12608.531957,0.0,0.0
359,Policy_B_moderate_intervention,0.025,7.0,0,0.053888,16.442766,25,104.075164,104.075164,20.0,1485.837045,0.0,0.0
359,Policy_C_high_resilience,0.02,12.0,0,0.053888,16.442766,25,143.324012,143.324012,20.0,3666.556493,0.0,0.0
359,Policy_D_delayed_adaptation,0.015,6.0,8,0.053888,16.442766,25,207.726976,207.726976,20.0,9193.458565,0.0,0.0
360,Policy_A_low_intervention,0.01,4.0,0,0.041564,14.844417,35,120.989507,120.989507,20.0,2293.72279,0.0,26.33672
360,Policy_B_moderate_intervention,0.025,7.0,0,0.041564,14.844417,35,50.394941,50.394941,20.0,91.144227,26.33672,0.0
360,Policy_C_high_resilience,0.02,12.0,0,0.041564,14.844417,35,69.828889,69.828889,20.0,410.947279,0.0,26.33672
360,Policy_D_delayed_adaptation,0.015,6.0,8,0.041564,14.844417,35,101.964069,101.964069,20.0,1500.52086,0.0,26.33672
361,Policy_A_low_intervention,0.01,4.0,0,0.073532,5.312546,30,797.080703,797.080703,20.0,139263.563688,0.0,0.0
361,Policy_B_moderate_intervention,0.025,7.0,0,0.073532,5.312546,30,340.363937,340.363937,20.0,25987.263509,0.0,0.0
361,Policy_C_high_resilience,0.02,12.0,0,0.073532,5.312546,30,454.867689,454.867689,20.0,46826.545787,0.0,0.0
361,Policy_D_delayed_adaptation,0.015,6.0,8,0.073532,5.312546,30,665.088725,665.088725,20.0,101095.467488,0.0,0.0
362,Policy_A_low_intervention,0.01,4.0,0,0.06619,8.429965,22,514.749356,514.749356,20.0,59300.209987,0.0,0.0
362,Policy_B_moderate_intervention,0.025,7.0,0,0.06619,8.429965,22,219.758271,219.758271,20.0,10114.291117,0.0,0.0
362,Policy_C_high_resilience,0.02,12.0,0,0.06619,8.429965,22,296.475966,296.475966,20.0,19478.330749,0.0,0.0
362,Policy_D_delayed_adaptation,0.015,6.0,8,0.06619,8.429965,22,432.192371,432.192371,20.0,43349.681446,0.0,0.0
363,Policy_A_low_intervention,0.01,4.0,0,0.036334,17.397004,41,88.011237,88.011237,20.0,884.913499,0.0,52.190372
363,Policy_B_moderate_intervention,0.025,7.0,0,0.036334,17.397004,41,36.249821,36.249821,20.0,39.674127,52.190372,0.0
363,Policy_C_high_resilience,0.02,12.0,0,0.036334,17.397004,41,50.898813,50.898813,20.0,119.932514,20.024803,32.165569
363,Policy_D_delayed_adaptation,0.015,6.0,8,0.036334,17.397004,41,74.269799,74.269799,20.0,527.420869,0.0,52.190372
364,Policy_A_low_intervention,0.01,4.0,0,0.06259,17.63896,45,423.577468,423.577468,20.0,40672.302871,0.0,0.0
364,Policy_B_moderate_intervention,0.025,7.0,0,0.06259,17.63896,45,178.667404,178.667404,20.0,6368.310653,0.0,0.0
364,Policy_C_high_resilience,0.02,12.0,0,0.06259,17.63896,45,241.50357,241.50357,20.0,12621.450928,0.0,0.0
364,Policy_D_delayed_adaptation,0.015,6.0,8,0.06259,17.63896,45,353.617134,353.617134,20.0,29171.034625,0.0,0.0
365,Policy_A_low_intervention,0.01,4.0,0,0.055079,1.625452,32,280.427973,280.427973,20.0,17328.580836,0.0,0.0
365,Policy_B_moderate_intervention,0.025,7.0,0,0.055079,1.625452,32,117.843598,117.843598,20.0,2189.121171,0.0,0.0
365,Policy_C_high_resilience,0.02,12.0,0,0.055079,1.625452,32,157.929981,157.929981,20.0,4730.4861,0.0,0.0
365,Policy_D_delayed_adaptation,0.015,6.0,8,0.055079,1.625452,32,232.823052,232.823052,20.0,12056.738704,0.0,0.0
366,Policy_A_low_intervention,0.01,4.0,0,0.030626,9.658302,34,63.977027,63.977027,20.0,247.866283,0.0,63.031105
366,Policy_B_moderate_intervention,0.025,7.0,0,0.030626,9.658302,34,26.408086,26.408086,20.0,39.6,63.031105,0.0
366,Policy_C_high_resilience,0.02,12.0,0,0.030626,9.658302,34,36.651451,36.651451,20.0,62.561655,47.171073,15.860032
366,Policy_D_delayed_adaptation,0.015,6.0,8,0.030626,9.658302,34,53.778342,53.778342,20.0,125.065224,15.830779,47.200326
367,Policy_A_low_intervention,0.01,4.0,0,0.046586,13.482209,28,162.083302,162.083302,20.0,4878.9138,0.0,0.0
367,Policy_B_moderate_intervention,0.025,7.0,0,0.046586,13.482209,28,68.218834,68.218834,20.0,346.643608,0.0,0.0
367,Policy_C_high_resilience,0.02,12.0,0,0.046586,13.482209,28,93.949977,93.949977,20.0,1126.804195,0.0,0.0
367,Policy_D_delayed_adaptation,0.015,6.0,8,0.046586,13.482209,28,136.893836,136.893836,20.0,3379.797416,0.0,0.0
368,Policy_A_low_intervention,0.01,4.0,0,0.056305,14.803511,31,288.6131,288.6131,20.0,18203.435315,0.0,0.0
368,Policy_B_moderate_intervention,0.025,7.0,0,0.056305,14.803511,31,121.964184,121.964184,20.0,2370.184682,0.0,0.0
368,Policy_C_high_resilience,0.02,12.0,0,0.056305,14.803511,31,166.46812,166.46812,20.0,5341.44573,0.0,0.0
368,Policy_D_delayed_adaptation,0.015,6.0,8,0.056305,14.803511,31,242.742222,242.742222,20.0,13090.49493,0.0,0.0
369,Policy_A_low_intervention,0.01,4.0,0,0.034876,4.208794,20,84.545638,84.545638,20.0,759.351736,0.0,53.386706
369,Policy_B_moderate_intervention,0.025,7.0,0,0.034876,4.208794,20,35.175553,35.175553,20.0,39.600925,53.386706,0.0
369,Policy_C_high_resilience,0.02,12.0,0,0.034876,4.208794,20,47.873161,47.873161,20.0,97.391577,27.861207,25.525499
369,Policy_D_delayed_adaptation,0.015,6.0,8,0.034876,4.208794,20,70.610624,70.610624,20.0,428.419071,0.0,53.386706
370,Policy_A_low_intervention,0.01,4.0,0,0.05788,16.977044,30,313.648548,313.648548,20.0,21638.556014,0.0,0.0
370,Policy_B_moderate_intervention,0.025,7.0,0,0.05788,16.977044,30,132.918492,132.918492,20.0,2979.736817,0.0,0.0
370,Policy_C_high_resilience,0.02,12.0,0,0.05788,16.977044,30,181.827795,181.827795,20.0,6581.519529,0.0,0.0
370,Policy_D_delayed_adaptation,0.015,6.0,8,0.05788,16.977044,30,264.499162,264.499162,20.0,15724.701928,0.0,0.0
371,Policy_A_low_intervention,0.01,4.0,0,0.071187,3.98461,22,696.044003,696.044003,20.0,107255.857993,0.0,0.0
371,Policy_B_moderate_intervention,0.025,7.0,0,0.071187,3.98461,22,297.149602,297.149602,20.0,19565.315996,0.0,0.0
371,Policy_C_high_resilience,0.02,12.0,0,0.071187,3.98461,22,397.562866,397.562866,20.0,35733.914513,0.0,0.0
371,Policy_D_delayed_adaptation,0.015,6.0,8,0.071187,3.98461,22,581.293897,581.293897,20.0,77888.681066,0.0,0.0
372,Policy_A_low_intervention,0.01,4.0,0,0.058593,8.356816,42,339.800184,339.800184,20.0,25928.686003,0.0,0.0
372,Policy_B_moderate_intervention,0.025,7.0,0,0.058593,8.356816,42,143.049945,143.049945,20.0,3675.028715,0.0,0.0
372,Policy_C_high_resilience,0.02,12.0,0,0.058593,8.356816,42,192.603597,192.603597,20.0,7585.772299,0.0,0.0
372,Policy_D_delayed_adaptation,0.015,6.0,8,0.058593,8.356816,42,282.9469,282.9469,20.0,18345.167783,0.0,0.0
373,Policy_A_low_intervention,0.01,4.0,0,0.043599,7.349325,24,139.22173,139.22173,20.0,3343.523976,0.0,0.0
373,Policy_B_moderate_intervention,0.025,7.0,0,0.043599,7.349325,24,58.386289,58.386289,20.0,181.118414,0.0,0.0
373,Policy_C_high_resilience,0.02,12.0,0,0.043599,7.349325,24,79.64243,79.64243,20.0,660.159244,0.0,0.0
373,Policy_D_delayed_adaptation,0.015,6.0,8,0.043599,7.349325,24,116.790167,116.790167,20.0,2218.82668,0.0,0.0
374,Policy_A_low_intervention,0.01,4.0,0,0.032041,0.669818,35,73.692003,73.692003,20.0,466.263292,0.0,58.69025
374,Policy_B_moderate_intervention,0.025,7.0,0,0.032041,0.669818,35,30.354318,30.354318,20.0,39.6,58.69025,0.0
374,Policy_C_high_resilience,0.02,12.0,0,0.032041,0.669818,35,40.936272,40.936272,20.0,67.37714,41.494673,17.195577
374,Policy_D_delayed_adaptation,0.015,6.0,8,0.032041,0.669818,35,60.900961,60.900961,20.0,233.011019,0.0,58.69025
375,Policy_A_low_intervention,0.01,4.0,0,0.035225,4.226401,37,87.290559,87.290559,20.0,858.856313,0.0,52.402828
375,Policy_B_moderate_intervention,0.025,7.0,0,0.035225,4.226401,37,36.060768,36.060768,20.0,39.651635,52.402828,0.0
375,Policy_C_high_resilience,0.02,12.0,0,0.035225,4.226401,37,49.021248,49.021248,20.0,105.631083,24.950411,27.452417
375,Policy_D_delayed_adaptation,0.015,6.0,8,0.035225,4.226401,37,72.533099,72.533099,20.0,480.519252,0.0,52.402828
376,Policy_A_low_intervention,0.01,4.0,0,0.036105,8.165588,41,90.540849,90.540849,20.0,974.657859,0.0,50.903319
376,Policy_B_moderate_intervention,0.025,7.0,0,0.036105,8.165588,41,37.358528,37.358528,20.0,40.011501,50.903319,0.0
376,Policy_C_high_resilience,0.02,12.0,0,0.036105,8.165588,41,51.238761,51.238761,20.0,123.776905,18.881982,32.021337
376,Policy_D_delayed_adaptation,0.015,6.0,8,0.036105,8.165588,41,75.526698,75.526698,20.0,562.093634,0.0,50.903319
377,Policy_A_low_intervention,0.01,4.0,0,0.072722,12.536712,37,756.809534,756.809534,20.0,126047.319145,0.0,0.0
377,Policy_B_moderate_intervention,0.025,7.0,0,0.072722,12.536712,37,322.709128,322.709128,20.0,23264.487011,0.0,0.0
377,Policy_C_high_resilience,0.02,12.0,0,0.072722,12.536712,37,432.964586,432.964586,20.0,42426.95829,0.0,0.0
377,Policy_D_delayed_adaptation,0.015,6.0,8,0.072722,12.536712,37,632.337988,632.337988,20.0,91699.707174,0.0,0.0
378,Policy_A_low_intervention,0.01,4.0,0,0.048861,13.360842,24,183.823686,183.823686,20.0,6581.638003,0.0,0.0
378,Policy_B_moderate_intervention,0.025,7.0,0,0.048861,13.360842,24,77.854921,77.854921,20.0,573.557072,0.0,0.0
378,Policy_C_high_resilience,0.02,12.0,0,0.048861,13.360842,24,107.160819,107.160819,20.0,1669.505032,0.0,0.0
378,Policy_D_delayed_adaptation,0.015,6.0,8,0.048861,13.360842,24,155.748738,155.748738,20.0,4667.960666,0.0,0.0
379,Policy_A_low_intervention,0.01,4.0,0,0.069844,11.788594,35,641.337017,641.337017,20.0,91542.327265,0.0,0.0
379,Policy_B_moderate_intervention,0.025,7.0,0,0.069844,11.788594,35,272.997772,272.997772,20.0,16334.058807,0.0,0.0
379,Policy_C_high_resilience,0.02,12.0,0,0.069844,11.788594,35,366.945672,366.945672,20.0,30362.882188,0.0,0.0
379,Policy_D_delayed_adaptation,0.015,6.0,8,0.069844,11.788594,35,536.086389,536.086389,20.0,66517.120632,0.0,0.0
380,Policy_A_low_intervention,0.01,4.0,0,0.057704,16.902955,28,308.834852,308.834852,20.0,20895.985203,0.0,0.0
380,Policy_B_moderate_intervention,0.025,7.0,0,0.057704,16.902955,28,131.145952,131.145952,20.0,2867.590307,0.0,0.0
380,Policy_C_high_resilience,0.02,12.0,0,0.057704,16.902955,28,179.663253,179.663253,20.0,6390.741623,0.0,0.0
380,Policy_D_delayed_adaptation,0.015,6.0,8,0.057704,16.902955,28,260.981639,260.981639,20.0,15252.057813,0.0,0.0
381,Policy_A_low_intervention,0.01,4.0,0,0.031472,6.669539,34,68.655501,68.655501,20.0,342.095786,0.0,60.920552
381,Policy_B_moderate_intervention,0.025,7.0,0,0.031472,6.669539,34,28.326771,28.326771,20.0,39.6,60.920552,0.0
381,Policy_C_high_resilience,0.02,12.0,0,0.031472,6.669539,34,38.904572,38.904572,20.0,64.013733,44.402224,16.518328
381,Policy_D_delayed_adaptation,0.015,6.0,8,0.031472,6.669539,34,57.360336,57.360336,20.0,173.186459,2.266338,58.654214
382,Policy_A_low_intervention,0.01,4.0,0,0.050011,4.250027,31,207.215284,207.215284,20.0,8881.212449,0.0,0.0
382,Policy_B_moderate_intervention,0.025,7.0,0,0.050011,4.250027,31,86.811223,86.811223,20.0,860.447843,0.0,0.0
382,Policy_C_high_resilience,0.02,12.0,0,0.050011,4.250027,31,117.074856,117.074856,20.0,2169.694057,0.0,0.0
382,Policy_D_delayed_adaptation,0.015,6.0,8,0.050011,4.250027,31,172.450964,172.450964,20.0,6071.249371,0.0,0.0
383,Policy_A_low_intervention,0.01,4.0,0,0.034471,12.342245,37,79.931252,79.931252,20.0,620.079623,0.0,55.758616
383,Policy_B_moderate_intervention,0.025,7.0,0,0.034471,12.342245,37,33.01944,33.01944,20.0,39.6,55.758616,0.0
383,Policy_C_high_resilience,0.02,12.0,0,0.034471,12.342245,37,45.928223,45.928223,20.0,85.310082,32.416939,23.341677
383,Policy_D_delayed_adaptation,0.015,6.0,8,0.034471,12.342245,37,67.251967,67.251967,20.0,351.00578,0.0,55.758616
384,Policy_A_low_intervention,0.01,4.0,0,0.070576,11.606883,21,652.865325,652.865325,20.0,94050.691985,0.0,0.0
384,Policy_B_moderate_intervention,0.025,7.0,0,0.070576,11.606883,21,280.554792,280.554792,20.0,17188.732833,0.0,0.0
384,Policy_C_high_resilience,0.02,12.0,0,0.070576,11.606883,21,379.462955,379.462955,20.0,32396.475257,0.0,0.0
384,Policy_D_delayed_adaptation,0.015,6.0,8,0.070576,11.606883,21,550.690162,550.690162,20.0,69726.762541,0.0,0.0
385,Policy_A_low_intervention,0.01,4.0,0,0.047916,3.416554,23,183.154143,183.154143,20.0,6658.899205,0.0,0.0
385,Policy_B_moderate_intervention,0.025,7.0,0,0.047916,3.416554,23,76.753032,76.753032,20.0,558.961944,0.0,0.0
385,Policy_C_high_resilience,0.02,12.0,0,0.047916,3.416554,23,103.561978,103.561978,20.0,1528.150587,0.0,0.0
385,Policy_D_delayed_adaptation,0.015,6.0,8,0.047916,3.416554,23,152.555486,152.555486,20.0,4503.251213,0.0,0.0
386,Policy_A_low_intervention,0.01,4.0,0,0.072705,14.835439,22,731.380612,731.380612,20.0,116904.334955,0.0,0.0
386,Policy_B_moderate_intervention,0.025,7.0,0,0.072705,14.835439,22,315.176011,315.176011,20.0,21933.038201,0.0,0.0
386,Policy_C_high_resilience,0.02,12.0,0,0.072705,14.835439,22,427.251255,427.251255,20.0,41125.094829,0.0,0.0
386,Policy_D_delayed_adaptation,0.015,6.0,8,0.072705,14.835439,22,618.485391,618.485391,20.0,87253.432888,0.0,0.0
387,Policy_A_low_intervention,0.01,4.0,0,0.059825,11.55068,39,361.840825,361.840825,20.0,29433.576794,0.0,0.0
387,Policy_B_moderate_intervention,0.025,7.0,0,0.059825,11.55068,39,152.581445,152.581445,20.0,4311.327698,0.0,0.0
387,Policy_C_high_resilience,0.02,12.0,0,0.059825,11.55068,39,206.088326,206.088326,20.0,8843.906782,0.0,0.0
387,Policy_D_delayed_adaptation,0.015,6.0,8,0.059825,11.55068,39,302.044509,302.044509,20.0,21001.835424,0.0,0.0
388,Policy_A_low_intervention,0.01,4.0,0,0.073699,0.910413,30,811.678642,811.678642,20.0,144463.485459,0.0,0.0
388,Policy_B_moderate_intervention,0.025,7.0,0,0.073699,0.910413,30,346.26407,346.26407,20.0,26981.479763,0.0,0.0
388,Policy_C_high_resilience,0.02,12.0,0,0.073699,0.910413,30,460.983989,460.983989,20.0,48135.059431,0.0,0.0
388,Policy_D_delayed_adaptation,0.015,6.0,8,0.073699,0.910413,30,675.484931,675.484931,20.0,104305.719496,0.0,0.0
389,Policy_A_low_intervention,0.01,4.0,0,0.040961,2.26663,38,123.502074,123.502074,20.0,2472.679008,0.0,23.32614
389,Policy_B_moderate_intervention,0.025,7.0,0,0.040961,2.26663,38,51.259281,51.259281,20.0,101.443258,23.32614,0.0
389,Policy_C_high_resilience,0.02,12.0,0,0.040961,2.26663,38,69.13536,69.13536,20.0,401.267521,0.0,23.32614
389,Policy_D_delayed_adaptation,0.015,6.0,8,0.040961,2.26663,38,102.373817,102.373817,20.0,1540.277162,0.0,23.32614
390,Policy_A_low_intervention,0.01,4.0,0,0.039234,14.936721,37,105.444857,105.444857,20.0,1548.781204,0.0,41.439826
390,Policy_B_moderate_intervention,0.025,7.0,0,0.039234,14.936721,37,43.747515,43.747515,20.0,52.189534,41.439826,0.0
390,Policy_C_high_resilience,0.02,12.0,0,0.039234,14.936721,37,60.800122,60.800122,20.0,240.935579,0.0,41.439826
390,Policy_D_delayed_adaptation,0.015,6.0,8,0.039234,14.936721,37,88.83279,88.83279,20.0,977.156653,0.0,41.439826
391,Policy_A_low_intervention,0.01,4.0,0,0.039322,3.887124,27,110.745944,110.745944,20.0,1800.849372,0.0,36.641774
391,Policy_B_moderate_intervention,0.025,7.0,0,0.039322,3.887124,27,46.056454,46.056454,20.0,63.480635,36.641774,0.0
391,Policy_C_high_resilience,0.02,12.0,0,0.039322,3.887124,27,62.445329,62.445329,20.0,270.189567,0.0,36.641774
391,Policy_D_delayed_adaptation,0.015,6.0,8,0.039322,3.887124,27,92.198718,92.198718,20.0,1106.717482,0.0,36.641774
392,Policy_A_low_intervention,0.01,4.0,0,0.044785,2.655975,39,154.250112,154.250112,20.0,4420.42377,0.0,0.0
392,Policy_B_moderate_intervention,0.025,7.0,0,0.044785,2.655975,39,64.22399,64.22399,20.0,279.628298,0.0,0.0
392,Policy_C_high_resilience,0.02,12.0,0,0.044785,2.655975,39,86.525965,86.525965,20.0,879.536072,0.0,0.0
392,Policy_D_delayed_adaptation,0.015,6.0,8,0.044785,2.655975,39,127.943033,127.943033,20.0,2883.37961,0.0,0.0
393,Policy_A_low_intervention,0.01,4.0,0,0.030128,15.45131,24,58.19968,58.19968,20.0,150.356444,5.909063,59.188252
393,Policy_B_moderate_intervention,0.025,7.0,0,0.030128,15.45131,24,24.529714,24.529714,20.0,39.6,65.097315,0.0
393,Policy_C_high_resilience,0.02,12.0,0,0.030128,15.45131,24,34.759713,34.759713,20.0,62.4,49.284316,15.812999
393,Policy_D_delayed_adaptation,0.015,6.0,8,0.030128,15.45131,24,50.136932,50.136932,20.0,85.521749,27.745025,37.35229
394,Policy_A_low_intervention,0.01,4.0,0,0.074439,9.723878,45,841.551573,841.551573,20.0,154846.329576,0.0,0.0
394,Policy_B_moderate_intervention,0.025,7.0,0,0.074439,9.723878,45,358.924081,358.924081,20.0,29072.798156,0.0,0.0
394,Policy_C_high_resilience,0.02,12.0,0,0.074439,9.723878,45,479.389076,479.389076,20.0,52040.565116,0.0,0.0
394,Policy_D_delayed_adaptation,0.015,6.0,8,0.074439,9.723878,45,701.36146,701.36146,20.0,112154.57022,0.0,0.0
395,Policy_A_low_intervention,0.01,4.0,0,0.037852,11.899038,20,95.035464,95.035464,20.0,1086.083344,0.0,47.210228
395,Policy_B_moderate_intervention,0.025,7.0,0,0.037852,11.899038,20,40.199647,40.199647,20.0,42.850801,47.210228,0.0
395,Policy_C_high_resilience,0.02,12.0,0,0.037852,11.899038,20,55.812816,55.812816,20.0,170.370256,4.531852,42.678376
395,Policy_D_delayed_adaptation,0.015,6.0,8,0.037852,11.899038,20,81.017933,81.017933,20.0,696.647104,0.0,47.210228
396,Policy_A_low_intervention,0.01,4.0,0,0.035931,6.448361,45,90.556117,90.556117,20.0,984.529001,0.0,50.954275
396,Policy_B_moderate_intervention,0.025,7.0,0,0.035931,6.448361,45,37.315051,37.315051,20.0,39.995848,50.954275,0.0
396,Policy_C_high_resilience,0.02,12.0,0,0.035931,6.448361,45,50.947006,50.947006,20.0,121.836834,19.590926,31.363349
396,Policy_D_delayed_adaptation,0.015,6.0,8,0.035931,6.448361,45,75.297738,75.297738,20.0,560.396682,0.0,50.954275
397,Policy_A_low_intervention,0.01,4.0,0,0.040707,5.827886,25,118.584582,118.584582,20.0,2175.109684,0.0,28.390893
397,Policy_B_moderate_intervention,0.025,7.0,0,0.040707,5.827886,25,49.512385,49.512385,20.0,85.727422,28.390893,0.0
397,Policy_C_high_resilience,0.02,12.0,0,0.040707,5.827886,25,67.410806,67.410806,20.0,362.034723,0.0,28.390893
397,Policy_D_delayed_adaptation,0.015,6.0,8,0.040707,5.827886,25,99.1613,99.1613,20.0,1381.883935,0.0,28.390893
398,Policy_A_low_intervention,0.01,4.0,0,0.041942,2.281654,33,130.594449,130.594449,20.0,2870.898848,0.0,13.852694
398,Policy_B_moderate_intervention,0.025,7.0,0,0.041942,2.281654,33,54.28806,54.28806,20.0,132.152196,13.852694,0.0
398,Policy_C_high_resilience,0.02,12.0,0,0.041942,2.281654,33,73.210124,73.210124,20.0,494.873006,0.0,13.852694
398,Policy_D_delayed_adaptation,0.015,6.0,8,0.041942,2.281654,33,108.328484,108.328484,20.0,1815.650788,0.0,13.852694
399,Policy_A_low_intervention,0.01,4.0,0,0.053674,13.421975,35,250.197325,250.197325,20.0,13452.221825,0.0,0.0
399,Policy_B_moderate_intervention,0.025,7.0,0,0.053674,13.421975,35,105.179229,105.179229,20.0,1562.795769,0.0,0.0
399,Policy_C_high_resilience,0.02,12.0,0,0.053674,13.421975,35,143.335544,143.335544,20.0,3698.197959,0.0,0.0
399,Policy_D_delayed_adaptation,0.015,6.0,8,0.053674,13.421975,35,209.685848,209.685848,20.0,9504.661481,0.0,0.0
400,Policy_A_low_intervention,0.01,4.0,0,0.050172,6.516702,38,208.620105,208.620105,20.0,9035.694138,0.0,0.0
400,Policy_B_moderate_intervention,0.025,7.0,0,0.050172,6.516702,38,87.279513,87.279513,20.0,878.148241,0.0,0.0
400,Policy_C_high_resilience,0.02,12.0,0,0.050172,6.516702,38,117.976778,117.976778,20.0,2218.611071,0.0,0.0
400,Policy_D_delayed_adaptation,0.015,6.0,8,0.050172,6.516702,38,173.681865,173.681865,20.0,6184.441334,0.0,0.0
